,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
10,14.5%,"Sonoma Valley, Sonoma, California, US",750 ml,Red, US,5/1/2021,"
                      With small additions of Cabernet Sauvignon and Cabernet Franc, this savory, well-made wine is robust in dried herb, tobacco, tar and earth, with notes of sage beckoning in the background. A black cherry flavor complements the moderate tannin and oak accents.                      Virginie Boone ",,Gundlach Bundschu 2018 Merlot (Sonoma Valley),$35, California,91, Sonoma,Sonoma Valley,Not rated yet [Add Your Review],Merlot,2018,Gundlach Bundschu
11,14%,"Lussac Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Produced from old Merlot vines, this wine is rich in structure and silky tannins. The black-plum fruits give a full and generous wine that will take its time as it matures. Textured and ripe, the wine will be ready from 2023.                      Roger Voss ",Grand Héritage,Château des Landes 2018 Grand Héritage  (Lussac Saint-Émilion),$49, Bordeaux,91,Lussac Saint-Émilion,,Not rated yet [Add Your Review],Merlot,2018,Château des Landes
12,14.5%,"Cadillac Côtes de Bordeaux, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Chunky Merlot has combined with tannins to produce a strongly structured wine that is still developing. Its dense texture and dry core are matched by generous black fruits in a powerful wine that will be ready from 2022.                      Roger Voss ",Prima,Château Carignan 2016 Prima  (Cadillac Côtes de Bordeaux),$40, Bordeaux,91,Cadillac Côtes de Bordeaux,,Not rated yet [Add Your Review],Merlot,2016,Château Carignan
13,14.6%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Aromas of coconut and char are out front initially. Fruit and barrel intertwine on the creamy feeling palate, with its sweet baking spice accents throughout.                      Sean P. Sullivan ",,Seven Hills Winery 2018 Merlot (Walla Walla Valley (WA)),$25, Washington,90, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Merlot,2018,Seven Hills Winery
14,14.2%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      The aromas boast notes of caramel, vanilla, spice and brooding black cherry. Luscious but well-balanced fruit and oak flavors follow and unfold in equal measure from start to finish.                      Sean P. Sullivan ",,Alki 2018 Merlot (Columbia Valley (WA)),$20, Washington,90, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Merlot,2018,Alki
15,13.5%,"Côtes de Bourg, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This ripe wine comes from a small appellation at the mouth of the Dordogne. Still young and bursting with black fruits, it is already balanced and well on the way to becoming generous and fruity. It will be ready from 2023.                      Roger Voss ",,Château Chamaille 2019  Côtes de Bourg,$13, Bordeaux,90,Côtes de Bourg,,Not rated yet [Add Your Review],Merlot,2019,Château Chamaille
16,13.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Freshly smashed black-raspberry, cherry and boysenberry aromas meet with light smoke and crushed granite on the complex nose of this bottling. The palate is firmly structured to balance the ripe red-cherry flavors, which are boosted by hickory and roasted tomato accents.                      Matt Kettmann ",Estate Grown,Castoro Cellars 2019 Estate Grown Merlot (Paso Robles),$20, California,90, Central Coast,Paso Robles,Not rated yet [Add Your Review],Merlot,2019,Castoro Cellars
17,15.2%,"Napa Valley, Napa, California, US",750 ml,Red, US,5/1/2021,"
                      Thick and concentrated in black cherry and plum, this wine is also generous in oak and tannin. Accents of leather, crushed rock and dark chocolate complement it well.                      Virginie Boone ",,Louis M. Martini 2018 Merlot (Napa Valley),$85, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Merlot,2018,Louis M. Martini
18,14.8%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Coffee, raspberry, baker's chocolate and anise aromas intertwine. The flavors are plump and fresh.                      Sean P. Sullivan ",Star,Baer 2017 Star Merlot (Columbia Valley (WA)),$35, Washington,90, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Merlot,2017,Baer
19,14.5%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Equal parts Seven Hills and Ferguson Vineyard fruit, this wine is settling into the bottle. Still, there is immediate appeal to the aromas of raspberry, flower, cedar and spice. The palate paints around the edges initially, with the middle filling in over time. It's almost tangy out of the gate, settling with time. The tannins give it a grainy structure. The pieces are all there but need time to come together. Best after 2024.                      Sean P. Sullivan ",Estate Grown,L'Ecole No. 41 2018 Estate Grown Merlot (Walla Walla Valley (WA)),$37, Washington,90, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Merlot,2018,L'Ecole No. 41
20,14.5%,"California, California Other, California, US",750 ml,Red, US,5/1/2021,"
                      Bold, ripe and saturated black-fruit flavors fill this full-bodied wine with a lot of pleasure, as black cherries and dried plums coat the palate. Attractive hints of black pepper and toasted oak lift the aroma and add complexity.                      Jim Gordon ",,Bogle 2018 Merlot (California),$9, California,89, California Other,California,Not rated yet [Add Your Review],Merlot,2018,Bogle
21,14.5%,"Lussac Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      With 18 months in new wood, this wine has great richness. The wood-aging flavors show but opulent black fruits are powerful enough to balance the wine. It will age well and be ready to drink from 2022.                      Roger Voss ",Emotion,Château Lyonnat 2018 Emotion  (Lussac Saint-Émilion),$28, Bordeaux,89,Lussac Saint-Émilion,,Not rated yet [Add Your Review],Merlot,2018,Château Lyonnat
22,14.5%,"Bordeaux Supérieur, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Structured while also packed with black fruits, this wine has generous tannins and a ripe future. Black-currant flavors are jammy and rich. The wine will be ready from 2022.                      Roger Voss ",,Château Saby 2018  Bordeaux Supérieur,$20, Bordeaux,89,Bordeaux Supérieur,,Not rated yet [Add Your Review],Merlot,2018,Château Saby
23,14.5%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      There's a cola spice kick to the nose of this bottling, along with blackberry-candy fruit flavors. The palate picks up a leathery and mushroom-like aspect, giving some savory qualities to the dried black-cherry core.                      Matt Kettmann ",Gist Ranch Estate,Lexington 2016 Gist Ranch Estate Merlot (Santa Cruz Mountains),$55, California,89, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Merlot,2016,Lexington
24,15%,"Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      From one of several properties in Saint-Emilion that uses the name Barrail, this rich wine offers tannins that are cushioned by dense black fruits. For a Bordeaux wine, it is perhaps too rich for its own good, losing some sense of balance in its search for power. Drink the wine from 2023.                      Roger Voss ",,Château Barrail Saint André 2018  Saint-Émilion,$40, Bordeaux,89,Saint-Émilion,,Not rated yet [Add Your Review],Merlot,2018,Château Barrail Saint André
25,14.3%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,5/1/2021,"
                      Softy and fruity, with layers of baking spice and subtle oak, this wine is simple in approach and style, with layers of plum and dark cherry.                      Virginie Boone ",Wickersham Ranch Reserve,Noble Tree 2017 Wickersham Ranch Reserve Merlot (Sonoma County),$17, California,88, Sonoma,Sonoma County,Not rated yet [Add Your Review],Merlot,2017,Noble Tree
26,14.1%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      The aromas offer notes of black currant and dried herbs. The fruit flavors are plush in feel with the concentration dialed back a bit. Orange peel flavors linger on the finish.                      Sean P. Sullivan ",Estate Grown & Bottled White Bluffs,Claar 2018 Estate Grown & Bottled White Bluffs Merlot (Columbia Valley (WA)),$30, Washington,88, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Merlot,2018,Claar
27,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,5/1/2021,"
                      Sanguine in red currant and baked plum, this wine is mild on the midpalate in softness and structure, with lasting notes of baking spice and toasted oak.                      Virginie Boone ",,Rombauer 2017 Merlot (Napa Valley),$45, California,88, Napa,Napa Valley,Not rated yet [Add Your Review],Merlot,2017,Rombauer
28,13.5%,"Montagne-Saint-Émilion, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      Already a balanced and mature wine, this is spicy and juicy. Richness that is mitigated by the remaining tannins and acidity. The wine is likely to age a little further, so drink from late 2021.                      Roger Voss ",La Fleur du Barril,Château Haut-Goujon 2016 La Fleur du Barril  (Montagne-Saint-Émilion),$22, Bordeaux,88,Montagne-Saint-Émilion,,Not rated yet [Add Your Review],Merlot,2016,Château Haut-Goujon
29,14.5%,"Mendocino County-Sonoma County, North Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Jammy, floral aromas and flavors give this medium-bodied wine a fresh, easy-going profile. Tasty cherry and berry flavors are lightly braced by mild tannins.                      Jim Gordon ",,Kenwood 2018 Merlot (Mendocino County-Sonoma County),$15, California,87, North Coast,Mendocino County-Sonoma County,Not rated yet [Add Your Review],Merlot,2018,Kenwood
30,14.5%,"Bordeaux, Bordeaux, France",750 ml,Red, France,5/1/2021,"
                      This is a luscious young wine. Rich in blackberry fruits and vibrant acidity, the wine comes from the Entre-deux-Mers region, and shows the density of Merlot in this vintage. Drink the wine from 2022.                      Roger Voss ",,Château Barrail Meyney 2019  Bordeaux,$12, Bordeaux,87,Bordeaux,,Not rated yet [Add Your Review],Merlot,2019,Château Barrail Meyney
31,14.5%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Fruit and barrel play equal parts on the aromas, with notes of vanilla and baking spice in front of cherry and golden raisin. The fruit flavors paint around the edges, seeming light in the middle. Light Band-Aid notes linger on the finish.                      Sean P. Sullivan ",Etouffant Stillwater Creek Vineyard,Adrice 2017 Etouffant Stillwater Creek Vineyard Merlot (Columbia Valley (WA)),$40, Washington,87, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Merlot,2017,Adrice
32,14.5%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Quite tart and acetic on the nose, this bottling offers aromas of violet and balsamic berries. Concord grape and black-plum flavors snap with tangy acidity on the palate.                      Matt Kettmann ",,Jalama 2018 Merlot (Santa Ynez Valley),$45, California,86, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Merlot,2018,Jalama
33,14.8%,"Napa Valley, Napa, California, US",750 ml,Red, US,5/1/2021,"
                      With 6% Cabernet Franc, this red is burly in full-bodied baked fruit and leather, with traces of tobacco, vanilla and toasted oak. The layers are supple and approachable.                      Virginie Boone ",,Waterstone 2017 Merlot (Napa Valley),$26, California,86, Napa,Napa Valley,Not rated yet [Add Your Review],Merlot,2017,Waterstone
34,15.3%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      There are some good things going on here, but they don't all come together, with aromas and flavors of red apple, plum and sweet spice leading to soft fruit flavors that need more structure to stand them up. The ripeness seems to have carried it away.                      Sean P. Sullivan ",Bacchus Vineyard,Winescape 2017 Bacchus Vineyard Merlot (Columbia Valley (WA)),$30, Washington,86, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Merlot,2017,Winescape
35,14.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,4/1/2021,"
                      New leather, menthol, cassis and cured meat aromas lead the nose on this succulent Merlot. Savory and full bodied, the smooth, concentrated palate doles out mouthfuls of blackberry jam, Marasca cherry and star anise alongside polished, enveloping tannins. Fresh acidity keeps it bright. Drink through 2023.                      Kerin O’Keefe ",Liù,Castello dei Rampolla 2018 Liù Merlot (Toscana),N/A, Tuscany,93,Toscana,,Not rated yet [Add Your Review],Merlot,2018,Castello dei Rampolla
36,14.5%,"Oak Knoll District, Napa, California, US",750 ml,Red, US,4/1/2021,"
                      Juicy and robust in nature, with a nice layering of dried herb and baking spice, this full-bodied wine is brimming in succulent black fruit. With a small percentage of Cabernet Sauvignon, it has a prominent tannic structure and well-integrated oak.                      Virginie Boone ",,Silenus 2017 Merlot (Oak Knoll District),$45, California,93, Napa,Oak Knoll District,Not rated yet [Add Your Review],Merlot,2017,Silenus
37,14.7%,"Happy Canyon of Santa Barbara, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      This antidote to the Sideways treatment of Merlot makes a strong defense for the grape. Dark-cherry and dark-chocolate aromas are lifted by hints of oak on the nose. Grippy tannins frame the sip, where cedar, dark berry and cherry and lingering spice notes make for a very serious expression.                      Matt Kettmann ",F'ing,Paradise Springs 2018 F'ing Merlot (Happy Canyon of Santa Barbara),$45, California,93, Central Coast,Happy Canyon of Santa Barbara,Not rated yet [Add Your Review],Merlot,2018,Paradise Springs
38,14.5%,"Graves de Vayres, Bordeaux, France",750 ml,Red, France,4/1/2021,"
                      Aged for 12 months in wood, this wine is richly dense with solid tannins, dark blackberry flavors and ripe smokiness. The wine is generous and full in the mouth, with a structure that will soften very satisfactorily. Drink from 2023.                      Roger Voss ",Grand Vin,Château Cantelaudette 2018 Grand Vin  (Graves de Vayres),$32, Bordeaux,92,Graves de Vayres,,Not rated yet [Add Your Review],Merlot,2018,Château Cantelaudette
39,15.5%,"Templeton Gap District, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      This is a very lively and juicy take on Merlot, starting with fruity strawberry aromas that are lifted by hints of gingerbread and star anise spices. It's soft and suave on the sip, where baked and fresh strawberry flavors pop out above the light yet lingering vanilla elements.                      Matt Kettmann ",Reserva,Four Lanterns 2017 Reserva Merlot (Templeton Gap District),$92, California,92, Central Coast,Templeton Gap District,Not rated yet [Add Your Review],Merlot,2017,Four Lanterns
40,14.5%,"Red Mountain, Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      This wine is a lot of what there is to love about Washington Merlot. It offers an opulent mouthful of ripe fruit flavors, with plenty of structure to back it all up.                      Sean P. Sullivan ",,Chasing Rain 2018 Merlot (Red Mountain),$25, Washington,91, Columbia Valley,Red Mountain,Not rated yet [Add Your Review],Merlot,2018,Chasing Rain
41,14.5%,"Graves de Vayres, Bordeaux, France",750 ml,Red, France,4/1/2021,"
                      In this wine, dusty tannins are richly integrated into the mature fruits and acidity. Produced from selected parcels, the wine is concentrated, ripe and generous with black cherries and dark spice. Drink the wine now.                      Roger Voss ",Grand Vin,Château Cantelaudette 2015 Grand Vin  (Graves de Vayres),$33, Bordeaux,91,Graves de Vayres,,Not rated yet [Add Your Review],Merlot,2015,Château Cantelaudette
42,14%,"Montagne-Saint-Émilion, Bordeaux, France",750 ml,Red, France,4/1/2021,"
                      This dark, still dry and firmly structured wine comes from vines surrounding an 18th-century tower (the folly). The rich tannins and black fruits are still developing and moving towards generous richness. This wine has a fine future ahead of it. Drink from 2022.                      Roger Voss ",La Folie,Domaine Gonzague Maurice 2015 La Folie  (Montagne-Saint-Émilion),$35, Bordeaux,91,Montagne-Saint-Émilion,,Not rated yet [Add Your Review],Merlot,2015,Domaine Gonzague Maurice
43,14%,"Graves de Vayres, Bordeaux, France",750 ml,Red, France,4/1/2021,"
                      This wood-aged wine with its rich, jammy Merlot is now just mature. The black fruits and firm tannins are there but have softened into a comfortable relationship. With the smoky character coming through to add complexity, the wine is now ready to drink.                      Roger Voss ",Cuvée Prestige,Château Cantelaudette 2016 Cuvée Prestige  (Graves de Vayres),$24, Bordeaux,91,Graves de Vayres,,Not rated yet [Add Your Review],Merlot,2016,Château Cantelaudette
44,13.7%,"Columbia Valley (OR), Oregon Other, Oregon, US",750 ml,Red, US,4/1/2021,"
                      This is fascinating—an Oregon side of the Columbia Valley Merlot in a Rhône-shaped bottle released extremely early with the oak pulled way back. Aromas of red plum, muscat gummy and pomegranate lead to pleasantly pure, textured, layered fruit flavors. It's a radically different interpretation of this variety. Give it a bit of additional time in bottle or decant to see it at its best.                      Sean P. Sullivan ",Dry Hollow Vineyard,Le Doubblé Troubblé 2019 Dry Hollow Vineyard Merlot (Columbia Valley (OR)),$30, Oregon,91, Oregon Other,Columbia Valley (OR),Not rated yet [Add Your Review],Merlot,2019,Le Doubblé Troubblé
45,14.5%,"Blaye Côtes de Bordeaux, Bordeaux, France",750 ml,Red, France,4/1/2021,"
                      Pure Merlot, this wine is luscious and rich. It still has tannins but these give the ripe plum fruits concentration and potential succulence. Wood aged, the wine needs time to develop its full potential. Drink from 2022.                      Roger Voss ",,Château Haut Baillou 2018  Blaye Côtes de Bordeaux,$19, Bordeaux,91,Blaye Côtes de Bordeaux,,Not rated yet [Add Your Review],Merlot,2018,Château Haut Baillou
46,14.5%,"Puisseguin Saint-Émilion, Bordeaux, France",750 ml,Red, France,4/1/2021,"
                      This bold, rich wine comes from a six-acre vineyard planted at a high density. Tannins and black-fruit flavors have softened into one other, just hinting at dark chocolate and a dry core. This concentrated, dark wine is ready to drink.                      Roger Voss ",Clos du Pavillon,Domaine Gonzague Maurice 2015 Clos du Pavillon  (Puisseguin Saint-Émilion),$30, Bordeaux,90,Puisseguin Saint-Émilion,,Not rated yet [Add Your Review],Merlot,2015,Domaine Gonzague Maurice
47,14.5%,"Castillon Côtes de Bordeaux, Bordeaux, France",750 ml,Red, France,4/1/2021,"
                      This producer, with vines also in Saint-Émilion satellite villages, has crafted a balanced, ripe and fruity wine. Tannins are happily integrated into the black-currant flavors. The Merlot gives boldness to this generous wine. Drink from 2022.                      Roger Voss ",Cuvée Victor,Domaine Gonzague Maurice 2017 Cuvée Victor  (Castillon Côtes de Bordeaux),$15, Bordeaux,89,Castillon Côtes de Bordeaux,,Not rated yet [Add Your Review],Merlot,2017,Domaine Gonzague Maurice
48,14.1%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      Brooding dark raspberry aromas lead to somewhat streamlined-seeming blueberry and plum flavors. The vintage's acidity supports it all.                      Sean P. Sullivan ",,Mercer 2017 Merlot (Horse Heaven Hills),$25, Washington,88, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Merlot,2017,Mercer
49,14%,"Walla Walla Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,4/1/2021,"
                      Aromas of red apple skin, cream, cherry cordial and raspberry gummy lead to center focused fruit flavors. It wants more around the edges.                      Sean P. Sullivan ",,Pambrun 2017 Merlot (Walla Walla Valley (WA)),$60, Washington,88, Columbia Valley,Walla Walla Valley (WA),Not rated yet [Add Your Review],Merlot,2017,Pambrun
50,14.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,4/1/2021,"
                      This 100% Merlot has subdued aromas of mocha, toasted oak and ripe dark-skinned fruit. The solid palate offers roasted coffee bean, prune and clove alongside close-grained, rather astringent tannins. Drink through 2024.                      Kerin O’Keefe ",Quintorè,Gualdo del Re 2016 Quintorè Merlot (Toscana),$153, Tuscany,88,Toscana,,Not rated yet [Add Your Review],Merlot,2016,Gualdo del Re
51,13.6%,"California, California Other, California, US",750 ml,Red, US,4/1/2021,"
                      Fresh and fruity, this nicely ripe wine is medium bodied and tastes clean and complete. Plenty of ripe plum and black-cherry notes give it a delicious flavor.                      Jim Gordon ",,CK Mondavi and Family 2017 Merlot (California),$7, California,87, California Other,California,Not rated yet [Add Your Review],Merlot,2017,CK Mondavi and Family
52,15%,"Montagne-Saint-Émilion, Bordeaux, France",750 ml,Red, France,4/1/2021,"
                      This 30-acre estate has produced an immensely rich wine, perhaps too rich. It does suffer from superripe, jammy Merlot flavors that swamp the wine. If it all calms down, the wine will be ready from 2023.                      Roger Voss ",Sélection Vieilles Vignes,Château Faizeau 2018 Sélection Vieilles Vignes  (Montagne-Saint-Émilion),$22, Bordeaux,87,Montagne-Saint-Émilion,,Not rated yet [Add Your Review],Merlot,2018,Château Faizeau
53,14.4%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      There's a strong degree of extraction, ripeness and wood throughout this bottling. The nose begins with mashed berry, caramel and a Scotch-like wood spice, while the palate recalls Bourbon, with its caramel and baked fruitcake flavors.                      Matt Kettmann ",Reserve,Sunstone 2018 Reserve Merlot (Santa Ynez Valley),$65, California,87, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Merlot,2018,Sunstone
54,14%,"Tejo, Portugal",750 ml,Red, Portugal,4/1/2021,"
                      Lightly tannic and with jammy red fruits, the wine is soft, open and ready to drink. The acidity gives the wine the freshness and underlines the fruitiness.                      Roger Voss ",Bridão,Adega Cooperativa do Cartaxo 2017 Bridão Merlot (Tejo),$7,Tejo,87,,,Not rated yet [Add Your Review],Merlot,2017,Adega Cooperativa do Cartaxo
55,N/A,"Graves de Vayres, Bordeaux, France",750 ml,Red, France,4/1/2021,"
                      Celebrating the ripe berry fruits of the vintage, this wine is rich while also having a young structure and acidity, which suggest aging potential. The wine is likely to be ready from 2022.                      Roger Voss ",,Château Cantelaudette 2018  Graves de Vayres,$18, Bordeaux,87,Graves de Vayres,,Not rated yet [Add Your Review],Merlot,2018,Château Cantelaudette
56,14.5%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,4/1/2021,"
                      Aged in both French and American oak, this approachable red is earthy and herbal, with full-bodied fruit concentration. The flavors range from black currant to plum and nutmeg, finishing robustly in oak.                      Virginie Boone ",Vintner's Reserve,Kendall-Jackson 2017 Vintner's Reserve Merlot (Sonoma County),$24, California,86, Sonoma,Sonoma County,Not rated yet [Add Your Review],Merlot,2017,Kendall-Jackson
57,15%,"Lodi, Central Valley, California, US",750 ml,Red, US,4/1/2021,"
                      This mature, mellow and full-bodied wine is tasty and smooth, but teetering on the edge of oxidation. Best to enjoy its cedar, cinnamon, baked earth and nut flavors ASAP.                      Jim Gordon ",Cellar Reserve,Appellations Cellars 2016 Cellar Reserve Merlot (Lodi),$25, California,84, Central Valley,Lodi,Not rated yet [Add Your Review],Merlot,2016,Appellations Cellars
58,14%,"North Coast, North Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Bold, tobacco aromas and veggie flavors give this rustic wine something to savor before a somewhat bitter, drying finish.                      Jim Gordon ",,Pacific Redwood 2019 Merlot (North Coast),$15, California,83, North Coast,North Coast,Not rated yet [Add Your Review],Merlot,2019,Pacific Redwood
59,14.2%,"Carneros, Napa-Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      Supple and silky, but also dark and deep, this full-bodied wine serves a feast of flavors from earth and tobacco to spiced plum, black cherry and subtle notes of clove, cinnamon and ginger. It's mouthfilling, packed with supersoft tannins and has a lingering finish. Best through 2030.                      Jim Gordon ",Estate,Hyde Vineyard 2017 Estate Merlot (Carneros),$85, California,95, Napa-Sonoma,Carneros,Not rated yet [Add Your Review],Merlot,2017,Hyde Vineyard
