,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
17,14%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Ripe blackberry and prune aromas are slightly desiccated, while this is big on the palate, with voluminous tannins that grab. Plum, black cherry and prune flavors are accented by baking spice notes, while peppery spice rises up on a hefty finish that tastes fully ripe and slightly raisiny. Drink through 2023.                      Michael Schachner ",Tierra Gualtallary,Septima 2018 Tierra Gualtallary Malbec (Uco Valley),$14, Mendoza Province,91,Uco Valley,,Not rated yet [Add Your Review],Malbec,2018,Septima
18,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Plum, cherry and raspberry aromas are a touch wiry and piquant, but after airing, the nose softens and smooths out. High acidity makes for a bright mouthfeel, with bold plum and raspberry flavors to balance. Drink through 2023.                      Michael Schachner ",Reserva High Altitude Vineyards,Terrazas de Los Andes 2018 Reserva High Altitude Vineyards Malbec (Mendoza),$22, Mendoza Province,91,Mendoza,,Not rated yet [Add Your Review],Malbec,2018,Terrazas de Los Andes
19,14%,"Gualtallary, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Blackberry and cassis aromas come with herbal hints and lactic oak. A full and chewy palate is cut by fresh acidity, while this tastes saucy and minerally, with dry plum and blackberry flavors that steer clear of being jammy. A touch of raisiny oxidation rises up on a warm finish with herbal notes. Drink through 2022.                      Michael Schachner ",Selección de Bodega Alluvia Vineyard,Doña Paula 2018 Selección de Bodega Alluvia Vineyard Malbec (Gualtallary),$40, Mendoza Province,91,Gualtallary,,Not rated yet [Add Your Review],Malbec,2018,Doña Paula
20,14.5%,"Tupungato, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Dark plum and blackberry aromas are ripe and inviting, while this organic-grape Malbec is generous and chewy in feel but elevated by well-integrated acidity. Blackberry, black plum and cassis flavors come with savory saucy notes, while this is steady on a finish that's deep and smooth; excellent Malbec for the price.                      Michael Schachner ",Cameleon,Domaine Bousquet 2020 Cameleon Malbec (Tupungato),$13, Mendoza Province,91,Tupungato,,Not rated yet [Add Your Review],Malbec,2020,Domaine Bousquet
21,14.5%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      This wine comes from a vineyard that is part of a medieval 17-acre estate. Aged for a year in wood, the wine has great richness, with dense black fruits and generous tannins. The wine promises great things, so wait until 2024.                      Roger Voss ",Château du Cénac Cuvée Prestige,Vignobles Pelvillain 2018 Château du Cénac Cuvée Prestige  (Cahors),$20, Southwest France,91,Cahors,,Not rated yet [Add Your Review],Malbec,2018,Vignobles Pelvillain
22,14.5%,"Calchaquí Valley, Other, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      This Salta Malbec is funky up front, with gamy aromas of earthy black fruits. Bold acidity is a touch blaring, so the palate is lively but also scattered. Said acidity makes for forward plum and berry flavors, while this tastes of coffee and baked berry fruits on a finish that's slightly hot and aggressive; drink through 2022.                      Michael Schachner ",,El Esteco 2018 Malbec (Calchaquí Valley),$20, Other,91,Calchaquí Valley,,Not rated yet [Add Your Review],Malbec,2018,El Esteco
23,14.5%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      This ripe, smoky wine has generous tannins that are already hinting at a structured future. The wine's texture and fresh black-currant fruits are all of a piece, promising richness allied to a fresher aspect. Drink from 2023.                      Roger Voss ",Château du Port Grande Réserve,Vignobles Pelvillain 2018 Château du Port Grande Réserve  (Cahors),$27, Southwest France,91,Cahors,,Not rated yet [Add Your Review],Malbec,2018,Vignobles Pelvillain
24,14.5%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      Named after the gravel that fills the vineyards of Cahors, partial wood aging gives a wine that is big, bold, structured while also with rich and generous black fruits. It is a fine, ripe wine, fruits and structure in comfortable tandem and likely to age relatively quickly. Drink from 2023.                      Roger Voss ",Calos Grande Réserve,Les Vignobles Saint Didier Parnac 2019 Calos Grande Réserve  (Cahors),$22, Southwest France,90,Cahors,,Not rated yet [Add Your Review],Malbec,2019,Les Vignobles Saint Didier Parnac
25,14.1%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Blackberry and dark plum aromas meet a blast of coffee grounds on the nose. This Malbec feels full and lively. Spicy plum and berry flavors come with brambly wildness, while this is focused and under control on a dry finish.                      Michael Schachner ",Famiglia Bianchi,Valentín Bianchi 2018 Famiglia Bianchi Malbec (Mendoza),$20, Mendoza Province,90,Mendoza,,Not rated yet [Add Your Review],Malbec,2018,Valentín Bianchi
26,14.5%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      Pure Malbec, this mature wine still has dusty tannins. But they fit right in with the blackberry fruits of this generous wine. The wine's broad shoulders carry a good structure that is now integrated with the fruit. Drink now.                      Roger Voss ",Le Chêne du Prince,Domaine du Prince 2017 Le Chêne du Prince  (Cahors),$17, Southwest France,90,Cahors,,Not rated yet [Add Your Review],Malbec,2017,Domaine du Prince
27,12%,"Comté Tolosan, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      One of a series of limited-quantity, single-variety wines, this Malbec (or Côt to use the local name) is structured, with tannins as well as rich black fruits. At the same time it has a light touch, with acidity and fruitiness already balanced. Drink from 2022.                      Roger Voss ",Je Suis à Boire,Château Coutinel 2020 Je Suis à Boire Malbec (Comté Tolosan),$16, Southwest France,90,Comté Tolosan,,Not rated yet [Add Your Review],Malbec,2020,Château Coutinel
28,14.5%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      This wine offers opulent black fruits and dense tannins. Still young, it has good aging potential thanks to the serious structure and concentration. Drink the wine from 2023.                      Roger Voss ",Mission de Picpus Grande Réserve,Les Vignobles Saint Didier Parnac 2019 Mission de Picpus Grande Réserve  (Cahors),$20, Southwest France,90,Cahors,,Not rated yet [Add Your Review],Malbec,2019,Les Vignobles Saint Didier Parnac
29,14.5%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      Located on the third terrace above the Lot river, this gravel vineyard has produced a structured wine with powerful tannins. Richness also comes from solid black fruits that are developing behind the firm facade. The wine is likely to be ready from 2023.                      Roger Voss ",Château du Port Cuvée Prestige,Vignobles Pelvillain 2018 Château du Port Cuvée Prestige  (Cahors),$19, Southwest France,90,Cahors,,Not rated yet [Add Your Review],Malbec,2018,Vignobles Pelvillain
30,14.5%,"Tupungato, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Ripe blackberry and cassis aromas are brightened by a note of red plum, while this solidly built and well-balanced Malbec is enlivened by just the right amount of acidity. Raspberry, plum and black currant flavors show a slight touch of minty green, while this remains solid and in form over a medium-long finish.                      Michael Schachner ",Reserve Made with Organic Grapes,Domaine Bousquet 2019 Reserve Made with Organic Grapes Malbec (Tupungato),$18, Mendoza Province,90,Tupungato,,Not rated yet [Add Your Review],Malbec,2019,Domaine Bousquet
31,14.5%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Catchy aromas of lavender, desert herbs, cardamom and minty berry fruits are fresh and indicative of a high-altitude Malbec. The palate is round and ever so slightly choppy, with medium-level concentration and weight. Currant, wild berry and spiced plum flavors are lightly oaky, while this is steady and smooth on the finish.                      Michael Schachner ",Estate High Altitude,Doña Paula 2019 Estate High Altitude Malbec (Uco Valley),$16, Mendoza Province,90,Uco Valley,,Not rated yet [Add Your Review],Malbec,2019,Doña Paula
32,14.5%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      Located on the third terrace above the Lot river, this gravel vineyard has produced a structured wine with powerful tannins. Richness also comes from solid black fruits that are developing behind the firm facade. The wine is likely to be ready from 2023.                      Roger Voss ",Château du Port Cuvée Prestige,Vignobles Pelvillain 2018 Château du Port Cuvée Prestige  (Cahors),$19, Southwest France,90,Cahors,,Not rated yet [Add Your Review],Malbec,2018,Vignobles Pelvillain
33,14%,"Tupungato, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Plum and berry aromas are accented by a whiff of desert brush and hefty lemony oak. A powerfully built palate has a resiny feel to it, while oaky blackberry flavors show a strong barrel influence backed by herbal hints and smacking tannins. This is excellent for an inaugural wine, with room to improve in subsequent years.                      Michael Schachner ",Finca Mangato Alto de las Piedras,Las Estelas 2017 Finca Mangato Alto de las Piedras Malbec (Tupungato),$20, Mendoza Province,90,Tupungato,,Not rated yet [Add Your Review],Malbec,2017,Las Estelas
34,14.5%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      This rich wine is seriously structured, with firm tannins still in place. They surround potentially rich and luscious blackberry fruits that are beginning to shine. Drink the wine from 2023.                      Roger Voss ",Domaine du Théron Cuvée Prestige,Vignobles Pelvillain 2018 Domaine du Théron Cuvée Prestige  (Cahors),$20, Southwest France,90,Cahors,,Not rated yet [Add Your Review],Malbec,2018,Vignobles Pelvillain
35,14%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      Situated at Vire-sur-Lot, this old vineyard has produced a dense wine, rich in black-currant and berry fruits and shaped by wood aging and acidity. Drink this ripe wine from 2022.                      Roger Voss ",Malbec,Château Labastide Haute 2019 Malbec  (Cahors),$16, Southwest France,90,Cahors,,Not rated yet [Add Your Review],Malbec,2019,Château Labastide Haute
36,14.5%,"Tupungato, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Dark and saturated in color, this tasty organic Malbec opens with reduced aromas of blackberry and a touch of rubber that clears up with airing. A meaty and full palate is a slightly gripping and warm, while likable blackberry and black plum flavors finish with power.                      Michael Schachner ",Virgen Organic,Domaine Bousquet 2020 Virgen Organic Malbec (Tupungato),$13, Mendoza Province,89,Tupungato,,Not rated yet [Add Your Review],Malbec,2020,Domaine Bousquet
37,14%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      Made without wood aging and with attractive black fruits amid the solid tannins, this wine should be drunk relatively young. The berry fruits and spice are appealing and full bodied. It will be ready from late 2021.                      Roger Voss ",Terre de Malbec,Domaine de Cause 2018 Terre de Malbec  (Cahors),N/A, Southwest France,88,Cahors,,Not rated yet [Add Your Review],Malbec,2018,Domaine de Cause
38,N/A,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      Just approaching maturity, this wine with luscious black fruits is dense and solid. The tannins have now lost their firmness and opened into the rich black fruits. The wine, with its great freshness, is now ready to drink.                      Roger Voss ",Tradition,Château Haute-Borie 2016 Tradition  (Cahors),$13, Southwest France,88,Cahors,,Not rated yet [Add Your Review],Malbec,2016,Château Haute-Borie
39,13.5%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Plum and berry aromas are bold and show a touch of fresh asphalt on the nose. This value-priced Malbec feels lively and juicy, with black plum, blackberry and saucy flavors. Hints of licorice and toast appear on the finish.                      Michael Schachner ",Little Mad Bird,Corbeau Wines 2019 Little Mad Bird Malbec (Mendoza),$11, Mendoza Province,87,Mendoza,,Not rated yet [Add Your Review],Malbec,2019,Corbeau Wines
40,14%,"Mendoza, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Edgy berry aromas come with a floral hint and a note of cinnamon. For a value-level Malbec, this offers a lot of fruit and stuffing along with choppy tannins. Plum and black cherry flavors are slightly gamy, while this maintains energy on the finish.                      Michael Schachner ",,Fest 2020 Malbec (Mendoza),$7, Mendoza Province,87,Mendoza,,Not rated yet [Add Your Review],Malbec,2020,Fest
41,13%,"Cahors, Southwest France, France",750 ml,Red, France,7/1/2021,"
                      In its name, this wine emphasizes the Cahors vineyard terraces above the River Lot. It's lightly tannic, with blackberry fruits and acidity. With a refreshing aftertaste, the wine is ready now.                      Roger Voss ",Les Terrasses,Rigal 2019 Les Terrasses  (Cahors),$16, Southwest France,86,Cahors,,Not rated yet [Add Your Review],Malbec,2019,Rigal
42,14.1%,"Lake County, Lake County, California, US",750 ml,Red, US,5/1/2021,"
                      Bold, saturated black-fruit flavors mingle beautifully with light clove, cinnamon and a whiff of pine forest in this nicely layered and complex wine. Velvety, fine-grained tannins give it a mouthfilling heft and extend the tasty finish.                      Jim Gordon ",,Cinnabar 2017 Malbec (Lake County),$46, California,93, Lake County,Lake County,Not rated yet [Add Your Review],Malbec,2017,Cinnabar
43,13%,"Hawke's Bay, New Zealand",750 ml,Red, New Zealand,5/1/2021,"
                      A straight Malbec in New Zealand is a fairly rare sighting, and even rarer is one with some bottle age. This wine is in a good place. The oak-driven mocha-and-toasted spice is a little prominent, but the fresh red and black berry fruit, mint and tobacco leaf characters hold their own. In the mouth, tannins are chalky and chunky, but there's a lovely crunch of acidity, and once again the tangy fruit is not lost. There's some flash and muscle here, but there's also plenty of cool climate charm. Drink now with protein and decanter at hand or until 2030.                      Christina Pickard ",Testify,Decibel 2016 Testify Malbec (Hawke's Bay),$56,Hawke's Bay,92,,,Not rated yet [Add Your Review],Malbec,2016,Decibel
44,13%,"New Zealand, New Zealand",750 ml,Red, New Zealand,5/1/2021,"
                      Frankly, it'd be nice to see more non-Pinot New Zealand reds made like this: fresh, light-to-medium bodied, early drinking vin de table wines sans all the oak and polish. This highly approachable Malbec weaves fresh cherries, cranberries and raspberries together with notes of fresh mint, tree sap and tobacco leaf. The palate is as fresh as the nose suggests, with lithe, granular tannins and crunchy fruit. Drink slightly chilled with a weeknight roast or platter of cured meats.                      Christina Pickard ",Giunta Nouveau,Decibel 2019 Giunta Nouveau Malbec (New Zealand),N/A,New Zealand,92,,,Not rated yet [Add Your Review],Malbec,2019,Decibel
45,14.4%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      This is all varietal, with 61% coming from Malbec heartland Gamache Vineyard and the rest from Lawrence. Spice, red plum and gummy aromas lead to flavors that bring depth, texture and structure. It ramps up the longer it is open.                      Sean P. Sullivan ",,Category 5 2017 Malbec (Columbia Valley (WA)),$36, Washington,91, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Malbec,2017,Category 5
46,13%,"Hawke's Bay, New Zealand",750 ml,Red, New Zealand,5/1/2021,"
                      This is a medium- to full-bodied Malbec that embodies the power and freshness of Gimblett Gravels in Hawkes Bay. Cranberry and cherry tart aromas mingle with vanillin oak and bundles of earthy spices like cumin, bay, cloves and mint. It's less harmonious on the palate, with elevated acidity amid chalky, powerful-yet-fine tannins and crunchy red and black berry flavors throughout. Drink now with a roast lamb or grilled mushrooms, or cellar until 2027.                      Christina Pickard ",Gimblett Gravels,Decibel 2017 Gimblett Gravels Malbec (Hawke's Bay),$28,Hawke's Bay,91,,,Not rated yet [Add Your Review],Malbec,2017,Decibel
47,14.6%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      Aromas and flavors of orange and tangerine essence are followed by notes of red plum, flower and cranberry. It's all an interesting mix, equal parts intrigue and delivery.                      Sean P. Sullivan ",Foundation,Structure 2018 Foundation Malbec (Yakima Valley),$32, Washington,90, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Malbec,2018,Structure
48,14.1%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,5/1/2021,"
                      A superdeep color leads to cedar and freshly sawn oak aromas, as well as flavors drenched in tasty baking spices and dark chocolate in this rowdy, full-bodied wine.                      Jim Gordon ",Estate,Miraflores 2017 Estate Malbec (El Dorado),$32, California,89, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Malbec,2017,Miraflores
49,14.3%,"Red Mountain, Columbia Valley, Washington, US",750 ml,Red, US,5/1/2021,"
                      The aromas aren't ready to show themselves, with light notes of spice, orange peel and dill. The plum and orange rind flavors meanwhile bring vitality and length. One wants more aromatically, but the palate delivers a lot of enjoyment.                      Sean P. Sullivan ",Scooteney Flats Vineyard,Liberty Lake 2018 Scooteney Flats Vineyard Malbec (Red Mountain),$35, Washington,89, Columbia Valley,Red Mountain,Not rated yet [Add Your Review],Malbec,2018,Liberty Lake
50,13%,"Hawke's Bay, New Zealand",750 ml,Red, New Zealand,5/1/2021,"
                      This is in an odd place at the moment, but if the 2017 is anything to by, it will hopefully find its way with another year in the bottle. There's a burnt rubber note on the nose, but there's also plenty of more appealing aromas like fresh mint, red and black berries, earthy spices and a dusty oak character. The palate is equally austere. Tannins are big and chewy, lacking a generosity of fruit to temper them. Give this at least a year to unravel. Drink 2022–2028.                      Christina Pickard ",Gimblett Gravels,Decibel 2018 Gimblett Gravels Malbec (Hawke's Bay),$28,Hawke's Bay,89,,,Not rated yet [Add Your Review],Malbec,2018,Decibel
51,14.9%,"Oakville, Napa, California, US",750 ml,Red, US,5/1/2021,"
                      With soft red fruit at its core, this ripe wine is moderate in structure and acidity, with a nuanced integration of oak.                      Virginie Boone ",,Vine Cliff 2017 Malbec (Oakville),$75, California,85, Napa,Oakville,Not rated yet [Add Your Review],Malbec,2017,Vine Cliff
52,14.5%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,5/1/2021,"
                      Earthy, veggie aromas and peppery, herbal flavors make this wine an acquired taste for those who want to drink organic and consume no added sulfites.                      Jim Gordon ",Organic,Frey 2019 Organic Malbec (Mendocino),$18, California,83, Mendocino County,Mendocino,Not rated yet [Add Your Review],Malbec,2019,Frey
53,13.5%,"Cahors, Southwest France, France",750 ml,Red, France,4/1/2021,"
                      The top wine of this estate, this was bottled without added sulfur and is developing well. It has great richness as well as density. Blackberry fruitiness shines through dry core, promising an exciting future. The wine will be ready from 2024. Organic.                      Roger Voss ",Le Cèdre Extra Libre,Château du Cèdre 2018 Le Cèdre Extra Libre  (Cahors),$73, Southwest France,94,Cahors,,Not rated yet [Add Your Review],Malbec,2018,Château du Cèdre
54,14%,"Cahors, Southwest France, France",750 ml,Red, France,4/1/2021,"
                      A selection of the best parcels of this estate, this is a perfumed, wood-aged wine. Rich in mature tannins while the texture remains dense and concentrated, the wine has great heft and structure. Now just mature, it still offers impressive life and fruit. Drink now or wait until at least 2022. Organic and biodynamic.                      Roger Voss ",Grand Vin,Château de Chambert 2015 Grand Vin  (Cahors),$75, Southwest France,94,Cahors,,Not rated yet [Add Your Review],Malbec,2015,Château de Chambert
55,14%,"Cahors, Southwest France, France",750 ml,Red, France,4/1/2021,"
                      Even after five years, some dry tannins sustain the black Malbec fruits. But the balance is there with rich damson and black-plum flavors, showing structure with fruit. It is just ready to drink.                      Roger Voss ",Clos Triguedina Probus,Jean-Luc Baldès 2015 Clos Triguedina Probus  (Cahors),$72, Southwest France,93,Cahors,,Not rated yet [Add Your Review],Malbec,2015,Jean-Luc Baldès
56,14.5%,"Gualtallary, Mendoza Province, Argentina",750 ml,Red, Argentina,4/1/2021,"
                      An opaque color and aromas of crisply spiced blackberry and smoke form the opening on this fine Malbec from Gualtallary in the Uco Valley. A concentrated palate is anchored by grabby tannins that should resolve with more bottle age. Toasty blackberry and cassis flavors are backed by chocolaty notes, while this feels smooth and doesn't grind on the finish. Enjoy through 2023.                      Michael Schachner ",,4 Gatos Locos 2018 Malbec (Gualtallary),$42, Mendoza Province,93,Gualtallary,,Not rated yet [Add Your Review],Malbec,2018,4 Gatos Locos
