,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
10,15.3%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Rustic aromas of roasted black plum, charred fig, brown sugar and light caramel show on the nose of this bottling. Charred beef in cassis-sauce flavors show on the sip, lifted by hints of violet and savory elements to balance the bold, dark fruits.                      Matt Kettmann ",Family Values,McClain Cellars 2018 Family Values Petite Sirah (Santa Ynez Valley),$56, California,91, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Petite Sirah,2018,McClain Cellars
11,14.6%,"Contra Costa County, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Saturated and concentrated to the max, this full-bodied wine is so ripe and dense that it literally coats the palate and lingers for minutes on the finish. It's like liquid milk chocolate, cocoa, blackberry jam and boysenberry pie. It is one for those who want to indulge.                      Jim Gordon ",Estate,Campos Family Vineyards 2018 Estate Petite Sirah (Contra Costa County),$38, California,91, Central Coast,Contra Costa County,Not rated yet [Add Your Review],Petite Sirah,2018,Campos Family Vineyards
12,12.71%,"Paso Robles, Central Coast, California, US",750 ml,Dessert, US,5/1/2021,"
                      For a late harvest wine, this is barely sweet enough to qualify as a dessert wine, and that's a good thing. Ripe cassis and blackberry aromas meet with thyme and pepper on the nose, while the palate shows fresh but hearty boysenberry and light white-pepper flavors.                      Matt Kettmann ",Mishirah Late Harvest Jauhar Estate,Vahali 2018 Mishirah Late Harvest Jauhar Estate Petite Sirah (Paso Robles),$60, California,90, Central Coast,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2018,Vahali
13,19.4%,"Paso Robles, Central Coast, California, US",500 ml,Dessert, US,5/1/2021,"
                      Quite red in color though very brown in aromas, this 11-year-old dessert bottling begins with aromas of Bourbon and cigar, with a touch of black cherry. The boozy scotch notes meet with cedar and butterscotch on the palate, which finishes with a nutty tone.                      Matt Kettmann ",Kentucky Ranch Vineyard,Thacher 2010 Kentucky Ranch Vineyard Petite Sirah (Paso Robles),$52, California,90, Central Coast,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2010,Thacher
14,15.9%,"Santa Clara Valley, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Black-plum, coffee-bean, fresh violets and smoky pu-erh tea aromas show on the nose of this bottling. Well-polished tannins frame the broadly shouldered dark-fruit character of the sip, enhanced by espresso-bean and more purple-flower flavors.                      Matt Kettmann ",Blessings,Aver Family Vineyards 2017 Blessings Petite Sirah (Santa Clara Valley),$60, California,90, Central Coast,Santa Clara Valley,Not rated yet [Add Your Review],Petite Sirah,2017,Aver Family Vineyards
15,14.2%,"Clarksburg, Central Valley, California, US",750 ml,Red, US,5/1/2021,"
                      This ripe and expressive wine blends aromas of black pepper and grilled beef with potent blackberry and woodsmoke flavors on a moderately tannic texture. It's big, spicy and fun to drink.                      Jim Gordon ",,Criss Cross 2017 Petite Sirah (Clarksburg),$16, California,89, Central Valley,Clarksburg,Not rated yet [Add Your Review],Petite Sirah,2017,Criss Cross
16,15%,"Santa Ynez Valley, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Tart elderberry, Concord grape, lilac and thyme aromas pop on the nose of this bottling. There's a tangy black-plum-skin kick to the palate, with fennel frond as spice.                      Matt Kettmann ",La Presa,Jalama 2018 La Presa Petite Sirah (Santa Ynez Valley),$45, California,88, Central Coast,Santa Ynez Valley,Not rated yet [Add Your Review],Petite Sirah,2018,Jalama
17,15.3%,"Adelaida District, Central Coast, California, US",750 ml,Red, US,5/1/2021,"
                      Deep and dark blackberry-jam and syrup aromas meet with a hint of maple on the thick nose of this bottling. Tense tannins frame the front of the sip, which is very powerful in dark, unctuous fruits and quite acid-driven.                      Matt Kettmann ",,Rangeland 2017 Petite Sirah (Adelaida District),$45, California,88, Central Coast,Adelaida District,Not rated yet [Add Your Review],Petite Sirah,2017,Rangeland
18,14.5%,"Yorkville Highlands, North Coast, California, US",750 ml,Red, US,4/1/2021,"
                      This singular wine from Theodora Lee is one of the top expressions of this variety. Arresting aromas of menthol, lavender, black pepper and rosemary excite interest on the nose before darkly concentrated black-fruit flavors hit the palate. Firm tannins and a lip-smacking, appetizing textural bite beautifully play off the dramatic flavors. Not for the faint of heart, this medium- to full-bodied wine will be best from 2023–2030.                      Jim Gordon ",Estate Grown,Theopolis 2018 Estate Grown Petite Sirah (Yorkville Highlands),$40, California,96, North Coast,Yorkville Highlands,Not rated yet [Add Your Review],Petite Sirah,2018,Theopolis
19,14.9%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Enticing aromas of singed rosemary and dark chocolate lead to intense flavors of cooked blackberries, sautéed sage and black pepper on a texture of rich, fine-grained tannins. Great depth and an amazing, palate-saturating blend of fruitiness and savoriness make this wine well worth seeking out. Best through 2027.                      Jim Gordon ",Riserva Collection,Rubino Estates Winery 2017 Riserva Collection Petite Sirah (Livermore Valley),$29, California,94, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Petite Sirah,2017,Rubino Estates Winery
20,14.5%,"Lake County, Lake County, California, US",750 ml,Red, US,4/1/2021,"
                      Monumental concentration and great structure set up this full-bodied, tannin-laced wine for a long window of drinkability. A mélange of iron, black-pepper, grilled beef and blackberry flavors saturate the palate and linger a long time on the finish. Best from 2024.                      Jim Gordon ",,Sol Rouge 2017 Petite Sirah (Lake County),$60, California,94, Lake County,Lake County,Not rated yet [Add Your Review],Petite Sirah,2017,Sol Rouge
21,14.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Dark in the glass, this bottling offers deep aromas of black currant and blackberry, as well as a slightly savory streak involving black pepper and charred meats. The palate is tightly woven for such a big wine, offering fresh black fruits plus baking spice, char and vanilla bean.                      Matt Kettmann ",Family Reserve,Donati Family Vineyard 2018 Family Reserve Petite Sirah (Paso Robles),$45, California,93, Central Coast,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2018,Donati Family Vineyard
22,15%,"Clarksburg, Central Valley, California, US",750 ml,Red, US,4/1/2021,"
                      Beautifully ripe and darkly fruity, this massively concentrated and full-bodied wine coats the palate with blueberries, blackberries and dark chocolate while velvety tannins ease the texture. Tempting now, it's best to enjoy this after 2024.                      Jim Gordon ",Diablo Vineyard,LangeTwins 2018 Diablo Vineyard Petite Sirah (Clarksburg),$32, California,92, Central Valley,Clarksburg,Not rated yet [Add Your Review],Petite Sirah,2018,LangeTwins
23,14.5%,"Amador County, Sierra Foothills, California, US",750 ml,Red, US,4/1/2021,"
                      This inky-colored, massively structured wine fortunately has ample ripe, almost jammy, black-fruit flavors to fill out its richly tannic frame. Blackberry, dark chocolate and blueberry syrup notes soften the texture and linger on the finish.                      Jim Gordon ",,Terra d'Oro 2018 Petite Sirah (Amador County),$18, California,92, Sierra Foothills,Amador County,Not rated yet [Add Your Review],Petite Sirah,2018,Terra d'Oro
24,14.5%,"California, California Other, California, US",750 ml,Red, US,4/1/2021,"
                      Delicious blackberry, blueberry and dark-chocolate flavors are wrapped in thick but soft tannins. This is a full-bodied wine, with a mouthcoating texture.                      Jim Gordon ",,Bogle 2018 Petite Sirah (California),$12, California,91, California Other,California,Not rated yet [Add Your Review],Petite Sirah,2018,Bogle
25,14.2%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Toasty aromas of blackberry jam, vanilla and warm pie crust make for a very inviting, oak-kissed nose on this bottling. The oak is prominent, while welcomed on the palate, where flavors of butterscotch and cappuccino are drizzled with blackberry compote.                      Matt Kettmann ",The Pergola,Hearst Ranch 2018 The Pergola Petite Sirah (Paso Robles),$35, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2018,Hearst Ranch
26,14.2%,"Yorkville Highlands, North Coast, California, US",750 ml,Red, US,4/1/2021,"
                      The dark fruit and spice flavors of this intensely packed wine are held tightly by firm tannins, indicating it may be decades before it opens up for greater enjoyment. A deep dark color leads to espresso, clove, graphite and 90% cacao chocolate on a full body. Best from 2028.                      Jim Gordon ",,Meyer Family Cellars 2016 Petite Sirah (Yorkville Highlands),$35, California,90, North Coast,Yorkville Highlands,Not rated yet [Add Your Review],Petite Sirah,2016,Meyer Family Cellars
27,14.3%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,4/1/2021,"
                      Black-currant, baked plum-cake, Dr Pepper and gingerbread aromas make for a very rich and spicy nose on this bottling. The palate offers clean, inviting flavors of elderflower and cassis.                      Matt Kettmann ",Jauhar Estate,Vahali 2018 Jauhar Estate Petite Sirah (Paso Robles),$58, California,90, Central Coast,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2018,Vahali
28,13.6%,"Madera County, Central Valley, California, US",750 ml,Red, US,4/1/2021,"
                      Full bodied and firmly tannic, this wine offers salt-and-pepper aromas and beefy blackberry, woodsmoke and black-pepper flavors that are nicely concentrated and lingering.                      Jim Gordon ",,Fasi Estate 2019 Petite Sirah (Madera County),$35, California,89, Central Valley,Madera County,Not rated yet [Add Your Review],Petite Sirah,2019,Fasi Estate
29,14.5%,"Clarksburg, Central Valley, California, US",750 ml,Red, US,4/1/2021,"
                      This robust and smoky wine offers black-pepper and grilled beef aromas, rich blackberry and woodsmoke flavors and a firm, moderately tannic texture. It's fun and rowdy for drinking around a firepit with fellow carnivores.                      Jim Gordon ",Pets,Vinum Cellars 2017 Pets Petite Sirah (Clarksburg),$14, California,88, Central Valley,Clarksburg,Not rated yet [Add Your Review],Petite Sirah,2017,Vinum Cellars
30,15%,"California, California Other, California, US",750 ml,Red, US,4/1/2021,"
                      This wine has potent black-fruit flavors, light to medium body and the usual firm tannins. The aroma is doughy and reduced while the texture feels a bit spritzy, so it's a mixed bag.                      Jim Gordon ",,Appellations Cellars 2017 Petite Sirah (California),$25, California,84, California Other,California,Not rated yet [Add Your Review],Petite Sirah,2017,Appellations Cellars
31,14.5%,"Lake County, Lake County, California, US",750 ml,Red, US,3/1/2021,"
                      This beautifully polished and subtly spiced wine smooths the varietal's rough edges so that it tastes complex and feels velvety. Nuances of dark chocolate, espresso and vanilla emerge on the palate and linger on the finish. Best through 2030.                      Jim Gordon ",Mountain Vineyard,Pestoni Family 2017 Mountain Vineyard Petite Sirah (Lake County),$32, California,94, Lake County,Lake County,Not rated yet [Add Your Review],Petite Sirah,2017,Pestoni Family
32,14.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      This powerful wine is jam-packed with black fruits, black pepper, dark chocolate and firm tannins. It will hold them tightly until further aging sees the wine blossom with additional complexity and suppleness. Best from 2024.                      Jim Gordon ",Petite Petit,Michael David 2018 Petite Petit Petite Sirah (Lodi),$18, California,93, Central Valley,Lodi,Not rated yet [Add Your Review],Petite Sirah,2018,Michael David
33,14%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      This full-bodied wine wraps its abundant dark-berry and dark-chocolate flavors in thick, soft tannins that coat the palate and cling to the teeth. It offers extraordinary concentration that will serve it well as it ages. Best from 2024.                      Jim Gordon ",,Andis 2018 Petite Sirah (Sierra Foothills),$35, California,93, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Petite Sirah,2018,Andis
34,13.8%,"Dry Creek Valley, Sonoma, California, US",750 ml,Red, US,3/1/2021,"
                      This firm, muscular wine is one for the cellar. It matches charcoal and bitter-chocolate aromas with vivid, deep, roast blueberry, cranberry and woodsmoke flavors that will need several years to meld together with the chewy tannins. Best from 2028.                      Jim Gordon ",Lytton Estate,Ridge 2018 Lytton Estate Petite Sirah (Dry Creek Valley),$40, California,92, Sonoma,Dry Creek Valley,Not rated yet [Add Your Review],Petite Sirah,2018,Ridge
35,14.8%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,3/1/2021,"
                      This is a classic, age-worthy wine at a reasonable price. It is packed tightly with opulent blackberry and blueberry flavors, and sports floral and cardamom accents. Full body and firm tannins give it the structure to age but don't totally quash the massive fruit flavors. Best from 2024.                      Jim Gordon ",,McNab Ridge 2017 Petite Sirah (Mendocino),$20, California,92, Mendocino County,Mendocino,Not rated yet [Add Your Review],Petite Sirah,2017,McNab Ridge
36,13.9%,"El Dorado, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      Impressive depth and a great focus on blueberry and blackberry flavors make this wine outstanding. It's ultraripe but not thick, lifting the rich fruitiness with firm tannins and a dash of acidity for good balance. Best from 2022.                      Jim Gordon ",Reserve,Crystal Basin Cellars 2017 Reserve Petite Sirah (El Dorado),$30, California,91, Sierra Foothills,El Dorado,Not rated yet [Add Your Review],Petite Sirah,2017,Crystal Basin Cellars
37,13.9%,"Red Hills, Lake County, California, US",750 ml,Red, US,3/1/2021,"
                      While full bodied and pretty tannic, this generous and flavorful wine made from organic grapes fills in that big frame with delicious, ripe blackberry and blueberry notes and a hint of dark chocolate. Best from 2024.                      Jim Gordon ",,Hawk and Horse Vineyards 2016 Petite Sirah (Red Hills),$65, California,90, Lake County,Red Hills,Not rated yet [Add Your Review],Petite Sirah,2016,Hawk and Horse Vineyards
38,13.5%,"California, California Other, California, US",750 ml,Red, US,3/1/2021,"
                      Mint, blueberry and freshly crushed grape flavors make this medium- to full-bodied wine taste fresh and easy to enjoy along with the typical firm tannins and nicely thick texture of the grape variety.                      Jim Gordon ",,Spellbound 2018 Petite Sirah (California),$15, California,89, California Other,California,Not rated yet [Add Your Review],Petite Sirah,2018,Spellbound
39,14.5%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,3/1/2021,"
                      This very drinkable, well-balanced wine doesn't overpower, but offers rather complex black-pepper and dark-cherry flavors and woodsy, smoky accents that are nicely supported by light tannins.                      Jim Gordon ",Small Lot,Parducci 2018 Small Lot Petite Sirah (Mendocino County),$18, California,89, Mendocino County,Mendocino County,Not rated yet [Add Your Review],Petite Sirah,2018,Parducci
40,15.5%,"California, California Other, California, US",750 ml,Red, US,3/1/2021,"
                      Chocolate, chocolate and more chocolate saturates this unconventional, full-bodied, and seemingly sweet wine in the aromas, the flavors and the finish. Hints of blueberries and raspberry syrup form a core of fruitiness soothed by soft tannins.                      Jim Gordon ",Bourbon Barrel Aged,Bogle 2018 Bourbon Barrel Aged Petite Sirah (California),$35, California,88, California Other,California,Not rated yet [Add Your Review],Petite Sirah,2018,Bogle
41,15.3%,"Sierra Foothills, Sierra Foothills, California, US",750 ml,Red, US,3/1/2021,"
                      This deeply colored, full-bodied wine opens with woodsmoke and grilled beef aromas followed by almost thick, concentrated blackberry and dark-chocolate flavors, while firm but fine tannins wrap around the palate.                      Jim Gordon ",,Vina Moda 2018 Petite Sirah (Sierra Foothills),$42, California,88, Sierra Foothills,Sierra Foothills,Not rated yet [Add Your Review],Petite Sirah,2018,Vina Moda
42,13.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,3/1/2021,"
                      Heavy char, clove and cedar aromas and ripe, thick molasses and blackberry flavors make this an especially dramatic wine. It's full-bodied, fairly tannic and definitely oaky.                      Jim Gordon ",Estate Grown,McManis 2019 Estate Grown Petite Sirah (Lodi),$12, California,86, Central Valley,Lodi,Not rated yet [Add Your Review],Petite Sirah,2019,McManis
43,15%,"Mendocino County, Mendocino County, California, US",750 ml,Red, US,12/31/2020,"
                      This full-bodied wine is serious, powerful and age-worthy. The warm layer of fine-grained tannins that cloaks the enticing woodsmoke, game and blackberry flavors now will melt with time and bring out even more complexity. Best from 2025.                      Jim Gordon ",L Venturi Vineyards,Portalupi 2018 L Venturi Vineyards Petite Sirah (Mendocino County),$42, California,94, Mendocino County,Mendocino County,Not rated yet [Add Your Review],Petite Sirah,2018,Portalupi
44,14.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Quite dark and inky in the glass, this bottling begins with aromas of cassis, roasted meat and a hint of baking spice. Thick, hearty tannins frame the savory sip, where teriyaki and roast lamb flavors lead to dark berries, moving to vanilla bean and espresso on the finish.                      Matt Kettmann ",Estate,Vina Robles 2018 Estate Petite Sirah (Paso Robles),$29, California,93, Central Coast,Paso Robles,Not rated yet [Add Your Review],Petite Sirah,2018,Vina Robles
45,14.5%,"Lodi, Central Valley, California, US",750 ml,Red, US,12/31/2020,"
                      Deep, layered and saturated, this inky-colored wine is massively concentrated and tannic, but still comes off velvety and generous. Woodsmoke, blueberry and dark chocolate are accented by touches of vanilla and cassis. Best from 2023–2038.                      Jim Gordon ",Estate Grown,Mettler Family Vineyards 2018 Estate Grown Petite Sirah (Lodi),$25, California,93, Central Valley,Lodi,Not rated yet [Add Your Review],Petite Sirah,2018,Mettler Family Vineyards
46,13.44%,"California, California Other, California, US",750 ml,Red, US,12/31/2020,"
                      Outstanding complexity and nuance grace this full-bodied, deep and dark wine. Intriguing aromas of turned earth, tobacco and blackberries lead to layered blueberry and cedar flavors and a velvety layer of fine-grained tannins wraps the palate. Best through at least 2030.                      Jim Gordon ",Francesco's Vineyard,Cardella 2017 Francesco's Vineyard Petite Sirah (California),$20, California,93, California Other,California,Not rated yet [Add Your Review],Petite Sirah,2017,Cardella
47,14.8%,"Alisos Canyon, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Petite Sirah is a rarity in Santa Barbara County, but this vineyard makes one wonder why. Aromas of lilac, Concord grape, iodine and elderberry jam slide into an upright, acid-washed palate of violet candy and just-smashed black currant.                      Matt Kettmann ",Thompson Vineyard,Dovecote 2018 Thompson Vineyard Petite Sirah (Alisos Canyon),$55, California,93, Central Coast,Alisos Canyon,Not rated yet [Add Your Review],Petite Sirah,2018,Dovecote
48,14.2%,"Edna Valley, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Grown on a 125-acre vineyard that's just four miles from the coast, this may be the coolest spot for Petite Sirah on the planet. Aromas of baked boysenberry, lilacs and cola spice lead into a cherry-cola kick on the palate, with touches of pie crust and vanilla.                      Matt Kettmann ",,Wolff 2018 Petite Sirah (Edna Valley),$35, California,92, Central Coast,Edna Valley,Not rated yet [Add Your Review],Petite Sirah,2018,Wolff
49,14.8%,"Santa Clara Valley, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Lavender, iodine, tar and dark-berry aromas kick off the nose on this single-vineyard expression from south of San Jose. The floral tones of lavender and violet come quickly on the palate, followed by seared pine needle, dark boysenberry and cracked pepper flavors, with sticky tannins that rise into the finish.                      Matt Kettmann ",Therese Vineyards Victoria Denise Vineyard,Martin Ranch 2016 Therese Vineyards Victoria Denise Vineyard Petite Sirah (Santa Clara Valley),$35, California,92, Central Coast,Santa Clara Valley,Not rated yet [Add Your Review],Petite Sirah,2016,Martin Ranch
50,14.1%,"Ramona Valley, South Coast, California, US",750 ml,Red, US,12/31/2020,"
                      This is a solid wine from a little known Southern California region. Dense aromas of cassis, black plum, barbecued meat and leather lead into a palate wrapped in chalky tannins. Opulent cassis and elegant purple-flower flavors lead into a lavender-scented finish.                      Matt Kettmann ",Estate,Castelli Family Vineyards 2015 Estate Petite Sirah (Ramona Valley),$45, California,92, South Coast,Ramona Valley,Not rated yet [Add Your Review],Petite Sirah,2015,Castelli Family Vineyards
51,15.1%,"Santa Barbara County, Central Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Aromas of blistered plum, violet and roasted beef in blackberry sauce show on the nose of this muscular bottling. There's a flash of freshness to the palate, where cassis and purple-flower flavors are spiced generously with cracked black pepper.                      Matt Kettmann ",,Hideaway 2018 Petite Sirah (Santa Barbara County),$45, California,91, Central Coast,Santa Barbara County,Not rated yet [Add Your Review],Petite Sirah,2018,Hideaway
52,14.5%,"Mendocino, Mendocino County, California, US",750 ml,Red, US,12/31/2020,"
                      Gorgeous flavors of blackberry jam, mint and dark chocolate make this full-bodied and mouthfilling wine delicious to sip. While firmly tannic, it offers so much ripe fruitiness that the tannins are hardly noticeable.                      Jim Gordon ",Estate Grown,Barra of Mendocino 2018 Estate Grown Petite Sirah (Mendocino),$22, California,91, Mendocino County,Mendocino,Not rated yet [Add Your Review],Petite Sirah,2018,Barra of Mendocino
53,14.2%,"Lake County, Lake County, California, US",750 ml,Red, US,12/31/2020,"
                      This is a well-concentrated, no-nonsense wine that is superfocused on black-fruit flavors and laced with the typical blanketing tannins. While a bit subdued now, it will come around with time. Best from 2024–2034.                      Jim Gordon ",,Chacewater 2015 Petite Sirah (Lake County),$28, California,90, Lake County,Lake County,Not rated yet [Add Your Review],Petite Sirah,2015,Chacewater
54,20%,"Napa Valley, Napa, California, US",375 ml,Dessert, US,12/31/2020,"
                      Made from Petite Sirah grapes and fortified with Germain-Robin Brandy, this dessert wine is dark and syrupy, viscous in salty dark chocolate, cigar box and Christmas spice. With secondary aromas of sandalwood and fig, it delivers great flavor and decadence.                      Virginie Boone ",D'Oro Red Dessert,Patland 2015 D'Oro Red Dessert Petite Sirah (Napa Valley),$80, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Petite Sirah,2015,Patland
55,15.3%,"Temecula Valley, South Coast, California, US",750 ml,Red, US,12/31/2020,"
                      A bit lighter in color than other Petite Sirahs, this wine invites the nose with aromas of boysenberry, cracked pepper and wood spice. There's a savory streak to the palate, where roasted meat flavors converge with iodine, baked boysenberry and pencil shavings.                      Matt Kettmann ",Reserve,Wilson Creek 2017 Reserve Petite Sirah (Temecula Valley),$75, California,90, South Coast,Temecula Valley,Not rated yet [Add Your Review],Petite Sirah,2017,Wilson Creek
56,13.5%,"San Diego County, South Coast, California, US",750 ml,Red, US,12/31/2020,"
                      Dried beef, crumpled violets, lavender and leather all show on the nose of this bottling, which is a tad lighter than similar wines. It's relatively delicate on the palate, where roasted fennel, grilled bacon, red currant jam and coffee flavors show.                      Matt Kettmann ",Estate,Hungry Hawk 2017 Estate Petite Sirah (San Diego County),$55, California,89, South Coast,San Diego County,Not rated yet [Add Your Review],Petite Sirah,2017,Hungry Hawk
57,14.2%,"Lodi, Central Valley, California, US",750 ml,Red, US,12/31/2020,"
                      Relatively light and superfruity, this medium-bodied wine shows an approachable, quaffable side to the varietal. Sweet plums, raspberries and a touch of cherry syrup stand out.                      Jim Gordon ",The Heritage Collection,Peirano 2018 The Heritage Collection Petite Sirah (Lodi),$15, California,86, Central Valley,Lodi,Not rated yet [Add Your Review],Petite Sirah,2018,Peirano
58,15.6%,"Paso Robles Highlands District, Central Coast, California, US",750 ml,Red, US,12/1/2020,"
                      Inky in the glass, this rich bottling shows cassis, violets, turned soil and a hint of bourbon on the powerful nose. The smooth and lush mouthfeel recalls silky sheets in a fancy hotel, which deliver potent, slightly boozy yet pleasing flavors of blueberry and açai.                      Matt Kettmann ",First Time Caller,Herman Story 2018 First Time Caller Petite Sirah (Paso Robles Highlands District),$52, California,94, Central Coast,Paso Robles Highlands District,Not rated yet [Add Your Review],Petite Sirah,2018,Herman Story
