,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
322,12.5%,"Pfalz, Germany",750 ml,White, Germany,9/1/2020,"
                      Bold yellow-apple and lemon flavors are dusted by layers of crushed stone, nut and candle wax in this pert, dry Pinot Gris. Dry and medium bodied on the palate, it's a refreshing sip, with a tangy salt-rimmed finish. Best enjoyed now through 2027.                      Anna Lee C. Iijima ",Becker Family,Friedrich Becker 2017 Becker Family Pinot Gris (Pfalz),$21,Pfalz,90,,,Not rated yet [Add Your Review],Pinot Gris,2017,Friedrich Becker
323,13%,"Baden, Germany",750 ml,White, Germany,9/1/2020,"
                      This is an elegant, structured Pinot Gris suggesting bright juicy apple and grapefruit flavors accented by toasted nuts and waxy citrus peels. Dry and full bodied in style, it's balanced by fresh acidity and a rim of bitters on the finish.                      Anna Lee C. Iijima ",RS,Salwey 2016 RS Pinot Gris (Baden),$29,Baden,90,,,Not rated yet [Add Your Review],Pinot Gris,2016,Salwey
324,13.4%,"Dundee Hills, Willamette Valley, Oregon, US",750 ml,White, US,9/1/2020,"
                      This strikes a balance among its crisp flavors of green apple, cucumber and lemon. The acids are substantial and refreshing, and it finishes sharp and peppery, with appealing minerality.                      Paul Gregutt ",Watershed,Winter's Hill 2017 Watershed Pinot Gris (Dundee Hills),$17, Oregon,90, Willamette Valley,Dundee Hills,Not rated yet [Add Your Review],Pinot Gris,2017,Winter's Hill
325,13%,"Burgenland, Austria",750 ml,White, Austria,9/1/2020,"
                      Peardrop freshness and smooth creaminess are immediate on the nose. The light palate sets a lemony scene for the freshness and that creamy, smooth texture, leaving you with a sense of refreshing, creamy ease.                      Anne Krebiehl MW ",,Steindorfer 2019 Pinot Gris (Burgenland),$24,Burgenland,89,,,Not rated yet [Add Your Review],Pinot Gris,2019,Steindorfer
326,13.5%,"Central Otago, New Zealand",750 ml,White, New Zealand,9/1/2020,"
                      This Otago Pinot Gris opens bombastically, almost Gewürztraminer-like. It bursts with lemon zest and honeyed pears, waxy and woolly notes, and fistfuls of white flower blossoms. There's a lovely slippery texture on the palate, which is less extroverted than the nose suggests. A lifted line of slightly angular acidity and a finish of fruits and florals makes for a solid offering.                      Christina Pickard ",,Wild Earth 2017 Pinot Gris (Central Otago),$29,Central Otago,89,,,Not rated yet [Add Your Review],Pinot Gris,2017,Wild Earth
327,11.7%,"Santa Cruz Mountains, Central Coast, California, US",750 ml,White, US,9/1/2020,"
                      Very tight on the nose, this bottling, which features an old-timey label from the family's deep history, offers tangerine and Meyer lemon pith on the nose along with a light brush of white flower and lime blossom. The palate produces wet stone flavors against nectarine, honeysuckle and a strong pink-grapefruit citrus element.                      Matt Kettmann ",Regan Vineyards,Bargetto 2018 Regan Vineyards Pinot Grigio (Santa Cruz Mountains),$28, California,89, Central Coast,Santa Cruz Mountains,Not rated yet [Add Your Review],Pinot Grigio,2018,Bargetto
328,13.5%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,White, US,9/1/2020,"
                      This bottle is stuffed with flavors of apples and pears, varietally on target, with skin flavors adding texture. It sails into a crisp and fruity finish. There is nothing complicated about it, just good fruit well made.                      Paul Gregutt ",Estate,Carabella 2018 Estate Pinot Gris (Chehalem Mountains),$18, Oregon,89, Willamette Valley,Chehalem Mountains,Not rated yet [Add Your Review],Pinot Gris,2018,Carabella
329,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,9/1/2020,"
                      Full bodied, round and fruity, this brings fleshy fruit flavors of pear and melon, with a splash of grapefruit. There's 2% Gewürztraminer included, and though the back label states that it's “Burgundian-style,” don't look for Chardonnay-type flavors here.                      Paul Gregutt ",,Firesteed 2018 Pinot Gris (Willamette Valley),$16, Oregon,89, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Firesteed
330,11.4%,"Eola-Amity Hills, Willamette Valley, Oregon, US",750 ml,White, US,9/1/2020,"
                      Given a five-day cold soak prior to fermentation, this has picked up the color and characteristics of a rosé. Biodynamic grapes and wild yeasts add interesting texture, but there's a softness to the palate that suggests some oxidation has occurred. The flavors of candied fruit veer into orange wine territory. The wine is smooth and flavorful, but it's probably best to drink it over the next year.                      Paul Gregutt ",Skin Contact,Keeler 2018 Skin Contact Pinot Gris (Eola-Amity Hills),$24, Oregon,89, Willamette Valley,Eola-Amity Hills,Not rated yet [Add Your Review],Pinot Gris,2018,Keeler
331,13.7%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,9/1/2020,"
                      This is so light as to appear almost colorless, but it's not bereft of flavor. Lightly peppery hints of white melon, Asian pear and green apples construct a delicate palate that nonetheless offers plenty of flavor interest. The wine saw no oak and was not put through malolactic fermentation.                      Paul Gregutt ",Estate,Provincial Vineyards 2016 Estate Pinot Gris (Willamette Valley),$16, Oregon,89, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2016,Provincial Vineyards
332,13.5%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,9/1/2020,"
                      Here is a solid, almost chunky wine, packed with fleshy pear and apple fruit. All-stainless fermented, it seems to have spent some time on the lees, as the texture reflects that creamy minerality. Drink now–2023.                      Paul Gregutt ",,Wine by Joe 2018 Pinot Gris (Oregon),$14, Oregon,89, Oregon Other,Oregon,Not rated yet [Add Your Review],Pinot Gris,2018,Wine by Joe
333,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,9/1/2020,"
                      Fleshy pear fruit carries this appealing wine, lightly spiced and hinting at freshly picked green herbs. It's not quite as complex as the previous vintage, but nonetheless a delicious wine and a fine value.                      Paul Gregutt ",,Duck Pond 2018 Pinot Gris (Willamette Valley),$14, Oregon,89, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Duck Pond
334,13%,"Oregon, Oregon Other, Oregon, US",750 ml,White, US,9/1/2020,"
                      Another can't-miss effort from the Union Wine Company, this light and versatile dry white wine offers crisp pear, apple and cucumber flavors, nicely annotated by an accent of thyme. It's an elegant, immaculately fresh wine, widely available at a good price.                      Paul Gregutt ",,Underwood 2018 Pinot Gris (Oregon),$14, Oregon,89, Oregon Other,Oregon,Not rated yet [Add Your Review],Pinot Gris,2018,Underwood
335,13.5%,"Monterey County, Central Coast, California, US",750 ml,White, US,9/1/2020,"
                      Candied green apple, honeydew and hints of jasmine show on the nose of this bottling. The palate offers green touches of cut lawn and Granny Smith apple, but there is also a riper hint of red apple.                      Matt Kettmann ",152,Noble Vines 2019 152 Pinot Grigio (Monterey County),$13, California,89, Central Coast,Monterey County,Not rated yet [Add Your Review],Pinot Grigio,2019,Noble Vines
336,12.5%,"Galilee, Israel",750 ml,White, Israel,9/1/2020,"
                      With aromas of white peach and pineapple, this wine is soft in the mouth, with flavors of nectarine, apricot and rose petal. It offers a soft citrus finish.                      Mike DeSimone ",Estate Unoaked,Dalton 2019 Estate Unoaked Pinot Gris (Galilee),$16,Galilee,89,,,Not rated yet [Add Your Review],Pinot Gris,2019,Dalton
337,12%,"California, California Other, California, US",3 L,White, US,9/1/2020,"
                      Don't be put off by the box format. Floral aromas and ripe melon and citrus flavors dominate this enjoyable, medium- to full-bodied wine. It feels nicely round and mouthfilling in texture.                      Jim Gordon ",,Kirkland Signature 2019 Pinot Grigio (California),$13, California,88, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,2019,Kirkland Signature
338,12.2%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,9/1/2020,"
                      Bottled in the type of massive, deeply punted glass generally reserved for pricey reserve Cabernets, this seems to promise something special. Fermentation and aging in French oak puncheons has helped to smooth out the rough edges and high acids, without impacting flavors. It's totally dry and low in alcohol, with flavors of grapefruit, lemon and green apple.                      Paul Gregutt ",,Areté 2018 Pinot Gris (Willamette Valley),$45, Oregon,88, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Areté
339,12.8%,"Paso Robles, Central Coast, California, US",750 ml,White, US,9/1/2020,"
                      Clean aromas of nectarine and Pink Lady apple seem a bit sweet on the nose of this bottling. It tightens up on the sip, where crisp aromas of apple and pear are quite subtle, finishing with a brush of bubblegum.                      Matt Kettmann ",,Villa San-Juliette 2018 Pinot Gris (Paso Robles),$25, California,88, Central Coast,Paso Robles,Not rated yet [Add Your Review],Pinot Gris,2018,Villa San-Juliette
340,13.2%,"Yakima Valley, Columbia Valley, Washington, US",750 ml,White, US,9/1/2020,"
                      Aromas of slate, mango, cantaloupe and papaya lead to lighter-styled, dry fruit flavors. It brings a sense of elegance, not entirely standing on its own, but as a nice accent to a meal. Pair it with cashew-crusted halibut with a mango-kiwi salsa.                      Sean P. Sullivan ",,Freehand 2018 Pinot Gris (Yakima Valley),$16, Washington,88, Columbia Valley,Yakima Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Freehand
341,14.1%,"Monterey, Central Coast, California, US",750 ml,White, US,9/1/2020,"
                      A light shade of pink, this bottling begins with tightly wound aromas of brisk lemon spray and wet soil. It's refreshing on the palate with citrus peel and a slight pear flavor.                      Matt Kettmann ",,Maddalena 2019 Pinot Grigio (Monterey),$20, California,88, Central Coast,Monterey,Not rated yet [Add Your Review],Pinot Grigio,2019,Maddalena
342,12.3%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,9/1/2020,"
                      This all-stainless style is finished close to bone-dry, and the fruit lands squarely on lemon-lime flesh and rind flavors. It's juicy and quite tart, so best tasted with trout or other light seafood in a butter sauce.                      Paul Gregutt ",,Iris Vineyards 2018 Pinot Gris (Willamette Valley),$16, Oregon,88, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Iris Vineyards
343,12%,"Transylvania, Romania",750 ml,White, Romania,9/1/2020,"
                      Aromas of white peach and citrus blossom lead to flavors of apricot, yellow peach and apple in the palate. It has good mouthfeel and the finish is soft and fruity.                      Jeff Jenssen ",Legendary Estate Series,Cramele Recas 2019 Legendary Estate Series Pinot Grigio (Transylvania),$9,Transylvania,87,,,Not rated yet [Add Your Review],Pinot Grigio,2019,Cramele Recas
344,14.4%,"California, California Other, California, US",750 ml,White, US,9/1/2020,"
                      This wine is low key, full bodied and moderately fruity, offering light apple aromas and a good, lively texture.                      Jim Gordon ",,Les Belles Collines 2018 Pinot Gris (California),$28, California,87, California Other,California,Not rated yet [Add Your Review],Pinot Gris,2018,Les Belles Collines
345,12%,"Lodi, Central Valley, California, US",750 ml,White, US,9/1/2020,"
                      This wine is clean and lean, offering light herb and crisp apple flavors on a light body. It provides good, simple refreshment.                      Jim Gordon ",Hybrid,Cliche 2019 Hybrid Pinot Grigio (Lodi),$12, California,86, Central Valley,Lodi,Not rated yet [Add Your Review],Pinot Grigio,2019,Cliche
346,N/A,"California, California Other, California, US",750 ml,White, US,9/1/2020,"
                      This medium-bodied wine is almost neutral in flavor: nothing to dislike but not much to appreciate. It has reasonable acidity and freshness and very simple, crisp apple flavors.                      Jim Gordon ",,Harthill Farms NV Pinot Grigio (California),$10, California,85, California Other,California,Not rated yet [Add Your Review],Pinot Grigio,,Harthill Farms
347,14%,"Umpqua Valley, Southern Oregon, Oregon, US",750 ml,White, US,9/1/2020,"
                      This is a light and simple wine, with standard fruit flavors of pear flesh and skin. As an all-purpose white wine it's fine, though generic.                      Paul Gregutt ",,Melrose 2017 Pinot Gris (Umpqua Valley),$20, Oregon,85, Southern Oregon,Umpqua Valley,Not rated yet [Add Your Review],Pinot Gris,2017,Melrose
348,12%,"Romania, Romania",750 ml,White, Romania,9/1/2020,"
                      This Pinot Grigio is straw colored, with aromas of apple blossom and lemon pith. It is light bodied, with flavors of Bartlett pear, grapefruit and pineapple. The finish has a touch of fruit sweetness.                      Jeff Jenssen ",Paparuda Estate Selection,Cramele Recas 2019 Paparuda Estate Selection Pinot Grigio (Romania),$9,Romania,85,,,Not rated yet [Add Your Review],Pinot Grigio,2019,Cramele Recas
349,13.3%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,9/1/2020,"
                      This wine is so light as to feel dilute, with generic fruit flavors that simply vanish. There's nothing wrong or off, just not much flavor.                      Paul Gregutt ",,Oak Knoll 2016 Pinot Gris (Willamette Valley),$16, Oregon,85, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2016,Oak Knoll
350,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,8/1/2020,"
                      Adam Campbell's Pinot Gris is one of Oregon's best, year in and year out. A lush and vivid mix of grapefruit, lemon curd and candied orange peel, this new vintage both surprises and delights. Such complexity is rare in a grape mostly centered around apple and pear flavors—both are here, but in a back seat role. This unique mix is deliciously irresistible.                      Paul Gregutt ",Estate,Elk Cove 2019 Estate Pinot Gris (Willamette Valley),$19, Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Elk Cove
351,12.5%,"Baden, Germany",750 ml,White, Germany,8/1/2020,"
                      White melon and pear abound in this fresh, medium-bodied white. It's a juicy, unoaked wine lifted by layers of lemon and lime acidity but anchored by a subtle, smoky minerality that lingers, too. It's elegant yet effortlessly easy-drinking. Best enjoyed young.                      Anna Lee C. Iijima ",Vom Löss,Franz Keller 2018 Vom Löss Pinot Gris (Baden),$38,Baden,91,,,Not rated yet [Add Your Review],Pinot Gris,2018,Franz Keller
352,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,8/1/2020,"
                      This wine is bursting with scents and flavors of pear and grapefruit. Incredibly refreshing, it's textured and leesy, with appealing minerality and a long, clean, pour-me-more finish.                      Paul Gregutt ",,Portlandia 2019 Pinot Gris (Willamette Valley),$18, Oregon,91, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Portlandia
353,14.1%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,8/1/2020,"
                      Sharp toned at first, this smooths out with a bit of aeration, bringing up a tasty mix of apple, pear and lemon curd, with notes of vanilla and whipped cream. It was entirely whole-cluster fermented in stainless steel, and retains its richness through a lingering finish.                      Paul Gregutt ",Vineyard Select,Raptor Ridge 2018 Vineyard Select Pinot Gris (Willamette Valley),$18, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Raptor Ridge
354,13.1%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,8/1/2020,"
                      The flavors mix tart citrus with bright tangerine and crisp apple. It's a far cry from the rosé-like 2016, and much more along the lines of most Oregon Pinot Gris. Fresh and tangy, it should be enjoyed over the next two or three years.                      Paul Gregutt ",St. Jory Vineyard,Duck Pond 2017 St. Jory Vineyard Pinot Gris (Willamette Valley),$24, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2017,Duck Pond
355,12.5%,"Columbia Valley (WA), Columbia Valley, Washington, US",750 ml,White, US,8/1/2020,"
                      Light aromas of green and yellow apple and Oregon pear lead to a dry, flavorful palate etched with lively acidity that draws out the finish. There's a whole lot to like.                      Sean P. Sullivan ",,Milbrandt 2019 Pinot Grigio (Columbia Valley (WA)),$15, Washington,89, Columbia Valley,Columbia Valley (WA),Not rated yet [Add Your Review],Pinot Grigio,2019,Milbrandt
356,13.5%,"Yarra Valley, Victoria, Australia",750 ml,White, Australia,8/1/2020,"
                      A delicate expression of this variety, this opens like a soft breeze, carrying on it lemon, orange, stone fruit and floral notes. The palate shows more personality, crunching with acidity amid bright, juicy fruit. Light bodied, this would be an easy, unoffensive white to have around the house for summertime sipping.                      Christina Pickard ",Napoleone Vineyard,Punt Road 2019 Napoleone Vineyard Pinot Gris (Yarra Valley),$23, Victoria,89,Yarra Valley,,Not rated yet [Add Your Review],Pinot Gris,2019,Punt Road
357,12.5%,"Pfalz, Germany",750 ml,White, Germany,8/1/2020,"
                      Crisp notes of white grape and blossom perfume mouthwatering grapefruit and pear on the palate of this vibrant Pinot Gris. Dry and unoaked with a transparent fruit quality, it's a spry, thirst-quenching crowd-pleaser. Drink now.                      Anna Lee C. Iijima ",,Villa Wolf 2018 Pinot Gris (Pfalz),$12,Pfalz,89,,,Not rated yet [Add Your Review],Pinot Gris,2018,Villa Wolf
358,12.7%,"Horse Heaven Hills, Columbia Valley, Washington, US",750 ml,White, US,8/1/2020,"
                      Pear aromas are out front, followed by notes of apple and pineapple. Dry tropical and stone fruit flavors follow. It delivers broad appeal.                      Sean P. Sullivan ",The Expedition,Canoe Ridge 2019 The Expedition Pinot Gris (Horse Heaven Hills),$15, Washington,88, Columbia Valley,Horse Heaven Hills,Not rated yet [Add Your Review],Pinot Gris,2019,Canoe Ridge
359,13%,"Rheinhessen, Germany",750 ml,White, Germany,8/1/2020,"
                      Demure whiffs of white grape and Asian pear introduce this very juicy, intensely fruity Pinot Gris. Full bodied and dry, it's a pleasantly grapy wine concentrated with plump yellow plum and grapefruit flavors. Drink now.                      Anna Lee C. Iijima ",Nackenheimer Kabinett Trocken-Dry Estate Bottled,Weingut Binz 2018 Nackenheimer Kabinett Trocken-Dry Estate Bottled Pinot Gris (Rheinhessen),$14,Rheinhessen,88,,,Not rated yet [Add Your Review],Pinot Gris,2018,Weingut Binz
360,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,8/1/2020,"
                      This is a light, leesy and fresh style, keeping it simple and straightforward, all to good effect. A mix of citrus fruit flavors, notably grapefruit and lime, take center stage. It's crystal clear, clean and zesty, just a perfectly quaffable white wine.                      Paul Gregutt ",,Pike Road 2019 Pinot Gris (Willamette Valley),$16, Oregon,88, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Pike Road
361,12%,"Rheinhessen, Germany",750 ml,White, Germany,8/1/2020,"
                      Subtle whiffs of fresh pear and peanut skins are amplified on the palate of this zesty dry white. Slim and unoaked, it's a refreshingly peppy wine accented by notes of tart green apple and lime. Drink now.                      Anna Lee C. Iijima ",Rhein,Leonard Kreusch 2018 Rhein Pinot Gris (Rheinhessen),$13,Rheinhessen,87,,,Not rated yet [Add Your Review],Pinot Gris,2018,Leonard Kreusch
362,12.5%,"Valdadige, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      A green apple aroma follows over to the fresh palate along with green melon and a hint of white almond. Tangy acidity keeps it lively.                      Kerin O’Keefe ",,Confetti! 2019 Pinot Grigio (Valdadige),$12, Veneto,87,Valdadige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Confetti!
363,13.2%,"Columbia Gorge (OR), Oregon Other, Oregon, US",750 ml,White, US,8/1/2020,"
                      This is tart and racy, right up to the point of sour, with lemon and green-pineapple fruit. For the right foods (whitefish in a lemon sauce, for example, or even fresh oysters) this would be spot on. Don't look for the usual Willamette Valley style of Pinot Gris; this is from the Gorge, with less body, more acid and a mouthpuckering finish.                      Paul Gregutt ",,Hood Crest 2018 Pinot Gris (Columbia Gorge (OR)),$20, Oregon,87, Oregon Other,Columbia Gorge (OR),Not rated yet [Add Your Review],Pinot Gris,2018,Hood Crest
364,13%,"Valdadige, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      This copper-colored Pinot Grigio has delicate aromas of banana and yellow stone fruit. On the fresh palate, tangy acidity lifts yellow peach and a hint of red berry.                      Kerin O’Keefe ",Terradeiforti Colle Ara,Albino Armani 2018 Terradeiforti Colle Ara Pinot Grigio (Valdadige),$22, Veneto,87,Valdadige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Albino Armani
365,13%,"Valdadige, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      Honeysuckle and banana aromas lead the nose. The banana note carries over to the palate along with hints of pineapple and tangy acidity.                      Kerin O’Keefe ",Corvara,Albino Armani 2019 Corvara Pinot Grigio (Valdadige),$15, Veneto,86,Valdadige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Albino Armani
366,12%,"Grand River Valley, Ohio, US",750 ml,Rose, US,8/1/2020,"
                      An effusive rose aroma melds with red berry and a suggestion of fresh mint on the nose. The palate offers bruised apple, tart grapefruit, golden raspberry and wildflowers. There is a chalky feeling, and acidity weaves between tart and juicy, finishing with chalk and ruby grapefruit.                      Fiona Adams ",Rosé of,Cask Three Oh Seven 2018 Rosé of Pinot Grigio (Grand River Valley),$25, Ohio,85,Grand River Valley,,Not rated yet [Add Your Review],Pinot Grigio,2018,Cask Three Oh Seven
367,13%,"Valdadige, Veneto, Italy",750 ml,White, Italy,8/1/2020,"
                      Light bodied and diluted, this has subdued sensations recalling pear and citrus. It's bright, with crisp acidity.                      Kerin O’Keefe ",,Il Casato 2019 Pinot Grigio (Valdadige),$12, Veneto,84,Valdadige,,Not rated yet [Add Your Review],Pinot Grigio,2019,Il Casato
368,14%,"Alto Adige Valle Isarco, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Spring blossom and ripe white stone fruit mingle with a whiff of cantaloupe on this delicious white. The aromas carry over to the round, full-bodied palate along with nutmeg and white almond. Tangy acidity lifts the rich flavors.                      Kerin O’Keefe ",,Kofererhof 2018 Pinot Grigio (Alto Adige Valle Isarco),N/A, Northeastern Italy,92,Alto Adige Valle Isarco,,Not rated yet [Add Your Review],Pinot Grigio,2018,Kofererhof
369,N/A,"Trentino, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Crisp and elegantly structured, this fragrant white has enticing scents of elderflower, white stone fruit and Alpine herb. On the savory palate, notes of ginger and a hint of cedar back up juicy yellow pear, white peach and lemon drop before finishing on a fennel note.                      Kerin O’Keefe ",Riserva,Castel Firmian 2018 Riserva Pinot Grigio (Trentino),$25, Northeastern Italy,92,Trentino,,Not rated yet [Add Your Review],Pinot Grigio,2018,Castel Firmian
370,13.5%,"Trentino Superiore, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Hawthorn, white stone-fruit and bread-dough aromas mingle with whiffs of Alpine herb and hazelnut on this elegant white. The polished palate delivers creamy white peach, ripe yellow pear, almond and citrus zest before finishing on a honeyed note. Fresh acidity brightens the rich flavors.                      Kerin O’Keefe ",Musivum Vicina,Mezzacorona 2016 Musivum Vicina Pinot Grigio (Trentino Superiore),$55, Northeastern Italy,92,Trentino Superiore,,Not rated yet [Add Your Review],Pinot Grigio,2016,Mezzacorona
371,13.8%,"McMinnville, Willamette Valley, Oregon, US",750 ml,White, US,7/1/2020,"
                      From old vines at the estate, this offers unusually subtle spice and detail rather than just straightforward fleshy fruit. Asian pear and apple fruit are there in abundance, along with a lovely layer of caramel and light baking spices. The balance and length are exceptional.                      Paul Gregutt ",Estate,Yamhill Valley 2018 Estate Pinot Gris (McMinnville),$22, Oregon,92, Willamette Valley,McMinnville,Not rated yet [Add Your Review],Pinot Gris,2018,Yamhill Valley
372,13.5%,"Alto Adige Valle Isarco, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Aromas of green apple, pear and citrus follow over to the savory palate along with green melon, ginger and tangerine zest. It's bright and delicious, with tangy acidity before a fresh, clean close.                      Kerin O’Keefe ",,Abbazia di Novacella 2019 Pinot Grigio (Alto Adige Valle Isarco),$20, Northeastern Italy,92,Alto Adige Valle Isarco,,Not rated yet [Add Your Review],Pinot Grigio,2019,Abbazia di Novacella
373,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Acacia-flower, white stone-fruit and citrusy aromas waft out of the glass. On the full-bodied palate, hints of ginger accent yellow pear, white peach and lemon zest before a hint of white almond. Tangy acidity lifts the rich flavors.                      Kerin O’Keefe ",Punggl,Nals Margreid 2018 Punggl Pinot Grigio (Alto Adige),$32, Northeastern Italy,91,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Nals Margreid
374,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      This structured white opens with delicate scents of beeswax, white stone fruit and chamomile flower. On the round, medium-bodied palate, notes of honeyed almond accent yellow pear and creamy white peach.                      Kerin O’Keefe ",Penoner,Cantina Kurtatsch 2018 Penoner Pinot Grigio (Alto Adige),$29, Northeastern Italy,91,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Cantina Kurtatsch
375,12.5%,"Vigneti delle Dolomiti, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Aromas of honeysuckle, green apple and honeydew melon follow through to the juicy palate, along with a note of white peach. Tangy acidity lifts the rich flavors.                      Kerin O’Keefe ",,Tiefenbrunner 2019 Pinot Grigio (Vigneti delle Dolomiti),$19, Northeastern Italy,91,Vigneti delle Dolomiti,,Not rated yet [Add Your Review],Pinot Grigio,2019,Tiefenbrunner
376,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      This structured, delicious white shows Pinot Grigio's serious side, delivering juicy flavors of ripe yellow pear, apple, creamy peach and fennel. Tangy acidity and saline-like mineral notes and lemon thyme linger on the finish.                      Kerin O’Keefe ",Hill,Nals Margreid 2018 Hill Pinot Grigio (Alto Adige),$19, Northeastern Italy,90,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Nals Margreid
377,14.2%,"Petaluma Gap, Sonoma, California, US",750 ml,White, US,7/1/2020,"
                      This small-production white is steely in apricot, apple and lemon flavors, with lasting freshness and verve. Expansive on the midpalate, it delivers light, nuanced flavors and is complex and balanced.                      Virginie Boone ",,Thirty-Seven 2018 Pinot Gris (Petaluma Gap),$22, California,90, Sonoma,Petaluma Gap,Not rated yet [Add Your Review],Pinot Gris,2018,Thirty-Seven
378,13.5%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Subtle aromas evoking honeydew melon, white stone fruit and Alpine wild flower shape the delicate nose. Round and medium bodied, the palate offers ripe yellow pear, white almond and tangy mineral before closing on a fennel note.                      Kerin O’Keefe ",Vigna Castel Ringberg,Elena Walch 2018 Vigna Castel Ringberg Pinot Grigio (Alto Adige),$27, Northeastern Italy,90,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Elena Walch
379,12.5%,"Burgenland, Austria",750 ml,White, Austria,7/1/2020,"
                      Vivid and rich notions of ripe juicy yellow pear and baked pear tell the tale of the hot 2018 summer. The dry palate corrals this ripeness with its textural pithy richness, lending it balance in its boldness. This is rounded, full-bodied, dry and very fruity.                      Anne Krebiehl MW ",,Kracher 2018 Pinot Gris (Burgenland),N/A,Burgenland,90,,,Not rated yet [Add Your Review],Pinot Gris,2018,Kracher
380,13%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,7/1/2020,"
                      Though labeled Willamette Valley, this is 100% estate-grown fruit from the Dundee Hills. It's tart and bracing, with lemon-lime fruit vividly defined by the acidity. Those flavors continue with green apple in the mix as well, and then open up with a touch of almond candy through the finish.                      Paul Gregutt ",,Sokol Blosser 2018 Pinot Gris (Willamette Valley),$22, Oregon,90, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,Sokol Blosser
381,14%,"Alto Adige, Northeastern Italy, Italy",750 ml,White, Italy,7/1/2020,"
                      Aged for seven months in large oak casks, this full-bodied white has aromas suggesting white stone fruit, coconut and a whiff of coffee bean. The aromas follow through to the rounded palate, along with fruity sensations of apricot and yellow apple.                      Kerin O’Keefe ",Turmhof,Tiefenbrunner 2018 Turmhof Pinot Grigio (Alto Adige),$25, Northeastern Italy,90,Alto Adige,,Not rated yet [Add Your Review],Pinot Grigio,2018,Tiefenbrunner
