,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
10,14.7%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Etched in sage, cedar and pencil shaving, this is a burly, textured and grippy wine, with notes of charcoal and toasted oak. The fruit is black and broodingly rich, held within a foundation of firm, integrated tannin and balanced power.                      Virginie Boone ",Nomad Beckstoffer Missouri Hopper Vineyard,Stewart 2018 Nomad Beckstoffer Missouri Hopper Vineyard Cabernet Sauvignon (Napa Valley),$175, California,95, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Stewart
11,15.1%,"Stags Leap District, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      This is a robust, deeply concentrated wine, richly layered and densely textured in red fruit, crushed rock, sage and cedar. Grippy tannins reveal its youthful vigor and relative restraint that is not ready to rush out of the gate quite yet. Let the power deepen and develop further in the cellar and enjoy from 2028–2038.                      Virginie Boone ",Magic Nights Rock Block Series,Cliff Lede 2018 Magic Nights Rock Block Series Cabernet Sauvignon (Stags Leap District),$110, California,95, Napa,Stags Leap District,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Cliff Lede
12,14.8%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      With 13% Merlot, 7% Petit Verdot and 4% Cabernet Franc, this is a powerfully masterful, complex and memorable wine from winemaker Christopher Tynan from two sites, including Madrona Ranch. A sweetness of blackberry is complemented by toasted oak and a soft, supple richness of lengthy baking spice and dried herb. This is ageworthy; enjoy best from 2028–2038.                      Virginie Boone ",Songbook,Cliff Lede 2018 Songbook Cabernet Sauvignon (Napa Valley),$225, California,95, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Cliff Lede
13,14.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Cassis, leather, underbrush and blue flower aromas mingle in the glass. Structured and loaded with finesse, the polished, linear palate delivers juicy black cherry, black currant, star anise and wild herbs framed in taut, refined tannins. Drink through 2031.                      Kerin O’Keefe ",Collezione Privata,Isole e Olena 2016 Collezione Privata Cabernet Sauvignon (Toscana),$95, Tuscany,95,Toscana,,Not rated yet [Add Your Review],Cabernet Sauvignon,2016,Isole e Olena
14,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Almost opaque in the glass, this luxury bottling entices with intense aromas of black currant and blackberry sauce on the nose, with savory hints of dark olive and caramel spice. It's quite dry on the palate, where licorice, violet and cassis flavors linger amidst the polished tannins.                      Matt Kettmann ",Signature,J. Lohr 2017 Signature Cabernet Sauvignon (Paso Robles),$100, California,95, Central Coast,Paso Robles,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,J. Lohr
15,14.8%,"Rutherford, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Blended with 10% Petit Verdot and sealed in barrels with wooden bungs for three-to-six-month intervals, this estate-grown wine is hearty and complex, deeply concentrated in dark black fruit, with muscular tannin. Coffee bean, turned earth, black currant and cedar all pop on the lengthy palate, showing room to age. Enjoy best from 2027–2030.                      Virginie Boone ",J.O. Sullivan Founder's Reserve Estate Grown,Sullivan 2017 J.O. Sullivan Founder's Reserve Estate Grown Cabernet Sauvignon (Rutherford),$250, California,95, Napa,Rutherford,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Sullivan
16,14.9%,"Stags Leap District, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Blended with 13% Merlot and smaller amounts of Malbec, Petit Verdot and Cabernet Franc, this is a focused and youthfully grippy wine, showing a fervor of succulent red- and black-currant and licorice. Thick, rich and intensely structured, it possesses a mineral-like earthiness of crushed rock and enduring structure.                      Virginie Boone ",,Cliff Lede 2018 Cabernet Sauvignon (Stags Leap District),$78, California,95, Napa,Stags Leap District,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Cliff Lede
17,14.8%,"Diamond Mountain District, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      From a site at 1,100-feet elevation, this impressive wine is thick and grippy in lavender, licorice and baked plum and dark cherry. With a length and breadth of cedar and dark chocolate, it shows balance between the power and concentration, its tannins structured and age-worthy. Enjoy best from 2028–2033.                      Virginie Boone ",,Mueller Family Vineyards 2018 Cabernet Sauvignon (Diamond Mountain District),$120, California,94, Napa,Diamond Mountain District,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Mueller Family Vineyards
18,14.5%,"Stags Leap District, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Silky red fruit and plum dot the landscape of this powerfully soft and velvety wine. Blended with 23% Merlot and 1% each of Petit Verdot and Cabernet Franc, it exudes classic structure, integrated oak and floral beauty, finishing on a fig note. Enjoy from 2028–2032.                      Virginie Boone ",Estate Grown,Chimney Rock 2018 Estate Grown Cabernet Sauvignon (Stags Leap District),$100, California,94, Napa,Stags Leap District,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Chimney Rock
19,14.5%,"Mount Veeder, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      A 100% varietal wine from the producer's estate vineyards, this is a beautifully burly mountain wine, brimming in cedar, tobacco and dark, brooding black currant and berry. Richly savory and thickly concentrated, it has benefitted from time in bottle, coming around now with a lilt of lavender.                      Virginie Boone ",,Paratus 2016 Cabernet Sauvignon (Mount Veeder),$80, California,94, Napa,Mount Veeder,Not rated yet [Add Your Review],Cabernet Sauvignon,2016,Paratus
20,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Velvety thick in caramel, oak and rich layers of dark fruit, this wine offers hints of cedar and dried herb that complement and help to make it more complex. Made in a generous, full-bodied style, it shows heft and depth, the tannins structured and robust.                      Virginie Boone ",,Joseph Phelps 2018 Cabernet Sauvignon (Napa Valley),$80, California,94, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Joseph Phelps
21,14.9%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      This is a spicy, earthy and densely rich wine from the famous site, tingling in acidity and broad strokes of leather, nutmeg and blackberry. Full bodied and made to age, it shows graceful structure in the works, with well-mannered tannin and toasted oak tones. Enjoy best from 2028–2033.                      Virginie Boone ",Beckstoffer Georges III Vineyard,Perchance 2018 Beckstoffer Georges III Vineyard Cabernet Sauvignon (Napa Valley),$215, California,94, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Perchance
22,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      This wine vastly overdelivers on its price point—a rarity in its category and peers. Made from grapes throughout the appellation, the majority from St. Helena, it blends in small amounts of Merlot, Petit Verdot, Malbec and Cab Franc. Turned earth, pungent tobacco leaf and currant define its savory, substantially structured elegance that offers room to age.                      Virginie Boone ",,Ramey 2016 Cabernet Sauvignon (Napa Valley),$65, California,94, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2016,Ramey
23,15.1%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Red fruit foward, with traces of baking spice and generous oak notes, this is a soft, supple and complex wine. Full bodied in style, with a hit of power and ripeness, it offers contrasting elements of savory, earthy and rich tones.                      Virginie Boone ",Cypress Ranch Vineyard,Louis M. Martini 2017 Cypress Ranch Vineyard Cabernet Sauvignon (Napa Valley),$100, California,94, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Louis M. Martini
24,15.3%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Woody, herbal and spicy in black pepper and clove, this bold, complete wine is layered and complex in structure. Notes of tobacco, dark chocolate, iron and meat highlight a muscular, grippy style that is built for aging. Enjoy from 2027–2032.                      Virginie Boone ",Lot No. 1,Louis M. Martini 2017 Lot No. 1 Cabernet Sauvignon (Napa Valley),$200, California,94, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Louis M. Martini
25,14.9%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Chiseled cedar, sandalwood and balsam aromas meet with dry elderberry, baked earth and black-olive aromas on the savory nose of this bottling. Toasty flavors of dark, bittersweet chocolate made for a dry palate, where toasted wood and elderberry-jam touches are framed by firm tannins.                      Matt Kettmann ",The Bridge Reserve,Glunz 2017 The Bridge Reserve Cabernet Sauvignon (Paso Robles),$40, California,93, Central Coast,Paso Robles,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Glunz
26,15.4%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Crushed rocks and loamy soil make for a mineral-laced entry to the nose of this savory, black-olive and plum-laced bottling, which also includes 5% each Cabernet Franc and Petit Verdot. Charred blackberry and roasted meat flavors show on the sip, with a touch of black pepper and soy.                      Matt Kettmann ",The Assassin,Cloak & Dagger 2018 The Assassin Cabernet Sauvignon (Paso Robles),$65, California,93, Central Coast,Paso Robles,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Cloak & Dagger
27,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Smoked oak and grilled meat with a bite of char give this wine a savory, succulent and memorable personality, amid firm, integrated tannin and brooding black fruit. Well put together, it is enjoyable from start to finish, showing a complex thread of earthiness and earthy dried herb.                      Virginie Boone ",,Stewart 2018 Cabernet Sauvignon (Napa Valley),$60, California,93, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Stewart
28,14.8%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      After 20 months in French oak, this wine remains youthful and tightly wound, showing notes of dark chocolate, tobacco leaf, cigar and blueberry cobbler. Firm, prominent tannins and a mineral component of crushed rock give it length and added complexity. Enjoy from 2027–2032.                      Virginie Boone ",Meadowrock Vineyard Estate Grown,Guarachi Family 2017 Meadowrock Vineyard Estate Grown Cabernet Sauvignon (Napa Valley),$95, California,93, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Guarachi Family
29,14.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      An intense blackberry aroma is surrounded by savory, mineral tones of crushed granite, turned loam and charred meat on the nose of this bottling. Black plum and lavender emerge on the sip, where rich tannins deliver dark cardamom spice as well as more savory rock and meat elements.                      Matt Kettmann ",,Old Creek Ranch 2018 Cabernet Sauvignon (Paso Robles),$75, California,93, Central Coast,Paso Robles,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Old Creek Ranch
30,14.8%,"Rutherford, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Deep and dense in blue and red fruit, this full-bodied wine is robustly concentrated and rich by design, thick in added notes of dark chocolate and cigar box. Sage, dried herb and black pepper contribute complexity and earthiness, the tannins lengthy and beginning to be supple.                      Virginie Boone ",,Yao Family Wines 2017 Cabernet Sauvignon (Rutherford),$120, California,93, Napa,Rutherford,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Yao Family Wines
31,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      This wine offers outstanding value for a high-quality experience. It is blended with 18% Merlot and tastes of cassis, red cherry and blueberry. The lifted acidity brings in a tease of grapefruit. The palate is fleshy and lengthy, with plenty of complexity, elegance and structure.                      Virginie Boone ",,De Sante 2018 Cabernet Sauvignon (Napa Valley),$48, California,93, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,De Sante
32,14.5%,"Mount Veeder, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      This is made from the best barrels of the vintage, an exploration of intense mountain fruit, sage, tree bark and turned earth that is grippy and thick on the palate. The red is 100% varietal and was given 22 months in new French oak. It finishes in clove and a dash of vanilla; enjoy best from 2028–2030.                      Virginie Boone ",Reserve,Paratus 2016 Reserve Cabernet Sauvignon (Mount Veeder),$125, California,93, Napa,Mount Veeder,Not rated yet [Add Your Review],Cabernet Sauvignon,2016,Paratus
33,14.5%,"Coombsville, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      From winemaker Julien Fayard, who knows his way around the appellation, this red is soft and plush in tannin, with rich layers of chocolate mocha, cedar and sage. The savory, earthy components continue to complement with a texture of crushed rock, with a backbone of enviable structure.                      Virginie Boone ",,Récoltant 2018 Cabernet Sauvignon (Coombsville),N/A, California,92, Napa,Coombsville,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Récoltant
34,13.8%,"Livermore Valley, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Lavish baking spices and fully ripe plum and black-cherry flavors give plenty to savor in this full-bodied and moderately tannic wine. It offers power with polish, as a mouthfilling fruitiness is amplified by cinnamon, nutmeg and cedar from oak barrels.                      Jim Gordon ",Estate Reserve,Las Positas 2016 Estate Reserve Cabernet Sauvignon (Livermore Valley),$72, California,92, Central Coast,Livermore Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2016,Las Positas
35,14.9%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      With 17% Cabernet Franc and a smidgen of Petit Verdot, this dense, full-bodied red opens in mocha, tobacco and black pepper and licorice, presenting as savory more than fruity. Currant and cranberry notes add to the complex mix of lively freshness.                      Virginie Boone ",,The Fifth Empire 2017 Cabernet Sauvignon (Napa Valley),$80, California,92, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,The Fifth Empire
36,14.8%,"Howell Mountain, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Herbal, earthy and bright in cassis, red currant and cherry, this mountain wine is lengthy in baking spice, sage and a hint of tobacco. With considerable tannin, it is beginning to integrate and show breadth across the palate.                      Virginie Boone ",,Materra Cunat Family Vineyards 2016 Cabernet Sauvignon (Howell Mountain),$95, California,92, Napa,Howell Mountain,Not rated yet [Add Your Review],Cabernet Sauvignon,2016,Materra Cunat Family Vineyards
37,14.7%,"El Pomar District, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Clean lines of black cherry and creamy berry met with warm pastry, a touch of oak and a light slate minerality on the nose of this bottling. It lands richly on the palate, where the lush black-currant and blueberry-cream flavors are cut by bright acidity and a tense tannic profile.                      Matt Kettmann ",,Ragtag 2017 Cabernet Sauvignon (El Pomar District),$46, California,92, Central Coast,El Pomar District,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Ragtag
38,14.3%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      This is a robustly intense and brooding wine, firm and thick in tannin and dark, dense fruit. Tobacco, black licorice and woody oak round it out and provide a contrast of complexity.                      Virginie Boone ",Estate Grown,Caspar 2016 Estate Grown Cabernet Sauvignon (Napa Valley),$120, California,92, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2016,Caspar
39,14.3%,"Applegate Valley, Southern Oregon, Oregon, US",750 ml,Red, US,7/1/2021,"
                      A single-vineyard effort, this shows plenty of Bourbon tea and tobacco highlights right away, along with tasty cherry fruit that is already leaning into secondary flavors with an autumnal cast. Like its companion Merlot, it's drinking smooth and tasty, with lots of vanilla and tea and tobacco front and center. These are wines to open and drink over the next couple of years as the chances of further improvement are unpredictable.                      Paul Gregutt ",,Cória 2017 Cabernet Sauvignon (Applegate Valley),$40, Oregon,91, Southern Oregon,Applegate Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Cória
40,14.8%,"Central Coast, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      This red begins with aromas of a black-cherry sundae, complete with caramel, whipped cream and nuts, as well as a bit of coffee. There's just enough bite to the tannins on the sip to uphold those lush qualities.                      Matt Kettmann ",,Smith & Hook 2018 Cabernet Sauvignon (Central Coast),$25, California,91, Central Coast,Central Coast,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Smith & Hook
41,14.8%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Thick, dusty, textured and made in a full-bodied style, this wine succeeds in its complementary marriage between savory cedar, cigar and pencil shavings and dark black fruit dipped in chocolate shavings. Lengthy, it has 5% Cabernet Franc, which appears to add violet aromas and additional herbal characteristics.                      Virginie Boone ",Estate,Jax 2018 Estate Cabernet Sauvignon (Napa Valley),$45, California,91, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Jax
42,14.8%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Brambly blackberry aromas meet with savory oregano, marjoram and balsam on the nose of this bottling. There is a woody streak to the palate, where cedar tones frame the dark blackberry and black-plum flavors, with savory soy and mushroom elements arising toward the finish.                      Matt Kettmann ",,Biddle Ranch 2017 Cabernet Sauvignon (Paso Robles),$50, California,91, Central Coast,Paso Robles,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Biddle Ranch
43,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      This is an impressive red that overdelivers on its price point, providing a graceful experience of powerful concentration. Black fruit, iron, crushed rock and cedar define its yin-yang of Old World sensibility with New World intensity.                      Virginie Boone ",,Robert Mondavi 2018 Cabernet Sauvignon (Napa Valley),$45, California,91, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Robert Mondavi
44,13.5%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,7/1/2021,"
                      This represents solid value for the solid quality— an expressive wine in dark rich cherry, cinnamon and vanilla notes and one that is sticky in tannin and shows plenty of structure. Blended with small amounts of Cab Franc, Malbec, Merlot and Petit Verdot, it remains light on the palate in integrated oak.                      Virginie Boone ",Vintner's Reserve,Kendall-Jackson 2018 Vintner's Reserve Cabernet Sauvignon (Sonoma County),$28, California,90, Sonoma,Sonoma County,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Kendall-Jackson
45,14.2%,"Sonoma County, Sonoma, California, US",750 ml,Red, US,7/1/2021,"
                      This Cab delivers plenty of power and flavor, blended with 13% Merlot and 4% Petite Sirah. Lively and approachable, the tobacco, tomato leaf, cedar and dried herb complement the richness of berry and plum cradled in sweet oak.                      Virginie Boone ",,Bear Flag 2017 Cabernet Sauvignon (Sonoma County),$30, California,90, Sonoma,Sonoma County,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Bear Flag
46,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      Buzzing acidity adorns this otherwise powerfully full-bodied wine, made from a range of appellations, including Atlas Peak and Howell Mountain. Earthy dried herb, sage and cedar complement core of lengthy oak, tannin and structure.                      Virginie Boone ",,Laely 2018 Cabernet Sauvignon (Napa Valley),$30, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Laely
47,14.5%,"Oak Knoll District, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      An entirely varietal wine from the producer's estate vineyard in coolish Oak Knoll, this wine shows hearty layers of dark plum, cherry and cassis with darker, denser complements of tobacco and oak. Fig, chocolate and tobacco add to the appeal.                      Virginie Boone ",,Silenus 2017 Cabernet Sauvignon (Oak Knoll District),N/A, California,90, Napa,Oak Knoll District,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Silenus
48,14.5%,"Paso Robles, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Suave and smoky aromas of grated cocoa, grilled berries and a hint of dried blood show on the nose of this bottling. Slightly tart baked berry flavors kick off the sip, where cedar and herb elements add complexity.                      Matt Kettmann ",Briarwood Vineyard,Old Creek Ranch 2018 Briarwood Vineyard Cabernet Sauvignon (Paso Robles),$48, California,90, Central Coast,Paso Robles,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Old Creek Ranch
49,15%,"Gualtallary, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Saucy black plum aromas are joined by notes of vanilla and tomato, while this is composed on a tight, dry palate. Plum and currant flavors include a hint of chocolate, while this performs an easy fade on a healthy, fresh finish. Drink through 2023.                      Michael Schachner ",Gaia Made With Organic Grapes,Domaine Bousquet 2018 Gaia Made With Organic Grapes Cabernet Sauvignon (Gualtallary),$20, Mendoza Province,90,Gualtallary,,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Domaine Bousquet
50,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      This wine benefits from the addition of 22% Merlot and 2% Cabernet Franc, which contribute floral aromatics and soft texture. From a site at the bottom of Spring Mountain, it offers thick, concentrated dark fruit and savory components of cedar, tobacco, black olive and toasted oak.                      Virginie Boone ",Patzimaro Vineyard,Duckhorn 2017 Patzimaro Vineyard Cabernet Sauvignon (Napa Valley),$100, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2017,Duckhorn
51,13.6%,"Oakville, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      An American-oak barrel-aged wine, this offers great value and balance, made in an Old World, restrained and classical style of subdued earthiness and dried herb. Notes of black currant, coffee bean and tobacco add complex savory elements that give it varietal appeal.                      Virginie Boone ",Spitfire,Meyer Family Cellars 2018 Spitfire Cabernet Sauvignon (Oakville),$54, California,90, Napa,Oakville,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Meyer Family Cellars
52,14.5%,"Uco Valley, Mendoza Province, Argentina",750 ml,Red, Argentina,7/1/2021,"
                      Black-fruit aromas are ripe and come with hints of rubber and road tar. On the palate, this is snappy and lively, with healthy acidity and dry tannins. A mix of black plum, blackberry, prune and spice flavors finishes firm and dry; drink through 2022.                      Michael Schachner ",Reserve,Salentein 2018 Reserve Cabernet Sauvignon (Uco Valley),$19, Mendoza Province,90,Uco Valley,,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Salentein
53,14.5%,"Napa Valley, Napa, California, US",750 ml,Red, US,7/1/2021,"
                      With a pungent earthiness, this wine is silky smooth and inviting in dark black fruit, tobacco and oak. The tannins settle to show structure but in an unobtrusive way, making way for lasting notes of dark chocolate, cola and pepper.                      Virginie Boone ",,Récoltant 2018 Cabernet Sauvignon (Napa Valley),$60, California,90, Napa,Napa Valley,Not rated yet [Add Your Review],Cabernet Sauvignon,2018,Récoltant
