,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
10,12.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Piquant whiffs of smoke and spice accent gleaming yellow peach and nectarine in this decadently sunny yet slender dry Riesling. While medium in body, the palate is richly textured. This intensely fruity wine is welcoming young but steely and structured enough to allow it to gain complexity and depth through 2035 and hold further.                      Anna Lee C. Iijima ",Wehlener Sonnenuhr Alte Reben GG Trocken,Dr. Loosen 2018 Wehlener Sonnenuhr Alte Reben GG Trocken Riesling (Mosel),$54,Mosel,95,,,Not rated yet [Add Your Review],Riesling,2018,Dr. Loosen
11,12.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Red-slate cliffs of the Erdener Treppchen are known for intensely smoky, iron-edged wines and this piercing dry Riesling is a classic expression. Nectarine and peach flavors are concentrated but cutting, struck by a zesty spine of acidity and a spicy, earthen finish. Tasted in January 2021 it's a bit nervous still but should meld and improve through 2035 and hold further.                      Anna Lee C. Iijima ",Erdener Treppchen Trocken Alte Reben GG,Dr. Loosen 2018 Erdener Treppchen Trocken Alte Reben GG Riesling (Mosel),$54,Mosel,95,,,Not rated yet [Add Your Review],Riesling,2018,Dr. Loosen
12,7.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Crystalline strikes of crushed slate and mineral accent this piercing, sun-struck spätlese. Medium sweet on the palate yet pertly balanced by spine-tingling lime acidity, it's an intensely fruity, tropical sip that explodes with mango, honeydew and passion fruit flavors. Light as a feather and endless on the finish, it's at peak now through 2035 but will hold longer still.                      Anna Lee C. Iijima ",Abtsberg Spätlese,Maximin Grünhäuser 2019 Abtsberg Spätlese Riesling (Mosel),$46,Mosel,95,,,Not rated yet [Add Your Review],Riesling,2019,Maximin Grünhäuser
13,9%,"Rheingau, Germany",750 ml,White, Germany,7/1/2021,"
                      Powerfully ripe yet luminous and pristine, this stunning spätlese balances the richness of a monumentally ripe vintage with grace and vitality. Deeply penetrating white-peach and grapefruit flavors are accented by a spray of crushed slate and salt, as well as a piercing lemon-lime backbone. It's hedonistic now but should gain complexity and depth as it ages. At peak now through 2035.                      Anna Lee C. Iijima ",Kiedrich Gräfenberg Spätlese Grosse Lage,Robert Weil 2019 Kiedrich Gräfenberg Spätlese Grosse Lage Riesling (Rheingau),$90,Rheingau,95,,,Not rated yet [Add Your Review],Riesling,2019,Robert Weil
14,13%,"Pfalz, Germany",750 ml,White, Germany,7/1/2021,"
                      There's a crystalline purity that sets apart wines from the Ganz Horn and the 2018 vintage GG is no exception. Dry and voluminous in body, its grapefruit and lime flavors are gleaming on the palate, edged by shards of salt and cut slate. The finish is endlessly long and honed by a quivering touch of steel. While delicious already, it's a wine that should shine from 2023–2040.                      Anna Lee C. Iijima ",Ganz Horn GG,Ökonomierat Rebholz 2018 Ganz Horn GG Riesling (Pfalz),$115,Pfalz,95,,,Not rated yet [Add Your Review],Riesling,2018,Ökonomierat Rebholz
15,13%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Notes of nectarine and apricot are cutting and spry in this full-bodied but vital, rejuvenating dry Riesling. Tasted young, it's gloriously fresh and fruity, etched by streaks of lime acidity and a dazzling mineral undertow. Through 2035 and likely longer, it's a wine that should gain intensity, earthen complexity and texture.                      Anna Lee C. Iijima ",Brauneberger Juffer Sonnenuhr Trocken GG,Fritz Haag 2019 Brauneberger Juffer Sonnenuhr Trocken GG Riesling (Mosel),$58,Mosel,95,,,Not rated yet [Add Your Review],Riesling,2019,Fritz Haag
16,12.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Deep ripples of smoke and spice permeate through this smoldering dry Riesling. Packed with bristling lemon and grapefruit flavors, its palate is rich in texture yet steely and firm on the backbone. Tasted in early 2021, it's nervous and demure in youth but should gain nuance and depth from 2023 and evolve beautifully through 2035 and beyond.                      Anna Lee C. Iijima ",Ürziger Würzgarten Alte Reben GG Dry,Dr. Loosen 2018 Ürziger Würzgarten Alte Reben GG Dry Riesling (Mosel),$54,Mosel,95,,,Not rated yet [Add Your Review],Riesling,2018,Dr. Loosen
17,7.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Pristine gooseberry and white grapefruit introduce this pure-fruited spätlese. While delicate in frame, it's a powerfully concentrated, penetrating semisweet wine that balances brilliant lemon, lime and white peach against a dazzling mineral backbone. It's juicy and exuberant in youth but should stay at peak through 2030 and gain more earthen, savory complexities thereafter.                      Anna Lee C. Iijima ",Brauneberger Juffer Sonnenuhr Spätlese,Fritz Haag 2019 Brauneberger Juffer Sonnenuhr Spätlese Riesling (Mosel),$42,Mosel,95,,,Not rated yet [Add Your Review],Riesling,2019,Fritz Haag
18,13.5%,"Rheingau, Germany",750 ml,White, Germany,7/1/2021,"
                      While full bodied and delightfully creamy in texture, there's a freshness and delicacy in this blossomy, perfumed white. Lime and white-peach flavors are scintillating and pure, accented by strikes of crushed stone and a long, salty finish. It feels a bit subtle in youth but should gain depth as it improves. Best to hold through 2023 at least, it should improve well past 2030.                      Anna Lee C. Iijima ",Kirchenstück GG Trocken,Domdechant Werner 2019 Kirchenstück GG Trocken Riesling (Rheingau),$55,Rheingau,95,,,Not rated yet [Add Your Review],Riesling,2019,Domdechant Werner
19,12.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Cooling, crystalline mineral tones accent crisp grapefruit and white peach-flavors here. Sourced from blue-slate soils of the Graacher Himmelreich, it's a svelte but silky, almost cream-textured wine structured by firm acidity and a long, steely finish. It's approachable already but should improve through 2035 at least and hold longer still.                      Anna Lee C. Iijima ",Graacher Himmelreich Alte Reben Trocken GG,Dr. Loosen 2018 Graacher Himmelreich Alte Reben Trocken GG Riesling (Mosel),$54,Mosel,95,,,Not rated yet [Add Your Review],Riesling,2018,Dr. Loosen
20,12.5%,"Pfalz, Germany",750 ml,Sparkling, Germany,7/1/2021,"
                      Piercing lemon and crushed slate introduce this bright, bristling Riesling sparkling. Fermented via traditional method and aged on its lees for 20 months, it balances pristine, luminous lime and lemon flavors against a delicate, creamy mousse and a dramatic mineral undertow. Dry in style and likely to stay at peak through 2030, it's a fantastic bargain for a wine of such elegance and style.                      Anna Lee C. Iijima ",Brut,Von Buhl 2017 Brut Riesling (Pfalz),$38,Pfalz,94,,,Not rated yet [Add Your Review],Riesling,2017,Von Buhl
21,9%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Dusty slate and earth tones mingle into luscious guava and pink-grapefruit flavors in this decadently fruity kabinett. A sumptuous semi-dry Riesling, it's profoundly ripe and deeply concentrated but zippy and spry, finishing on a long, honeyed streak of lime and lemon acidity. Delicious young but should hold well through 2035.                      Anna Lee C. Iijima ",Berncasteler Doctor Kabinett,Dr. H. Thanisch (Erben Müller-Burggraef) 2019 Berncasteler Doctor Kabinett Riesling (Mosel),$47,Mosel,94,,,Not rated yet [Add Your Review],Riesling,2019,Dr. H. Thanisch (Erben Müller-Burggraef)
22,8%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Notes of spice and crushed earth abound in this intensely ripe but classic expression of the red-slate slopes of Ürziger Würzgarten. Delicately sweet and delightfully tropical, it balances rich, ripe melon and pineapple flavors against a zippy spine of lemon acidity. The finish is long and smoky. Delicious in youth but should evolve beautifully through 2035 and hold longer still.                      Anna Lee C. Iijima ",Ürziger Würzgarten Spätlese,Dr. Loosen 2019 Ürziger Würzgarten Spätlese Riesling (Mosel),$34,Mosel,94,,,Not rated yet [Add Your Review],Riesling,2019,Dr. Loosen
23,12.4%,"Dundee Hills, Willamette Valley, Oregon, US",750 ml,White, US,7/1/2021,"
                      Intensely floral aromas introduce a concentrated wine with lush flavors of Cosmic Crisp apple, banana cream, lemon custard and marshmallow. It's spicy and deep, yet finished dry. Sourced from nearly 50-year-old vines, this wine is a rare treasure.                      Paul Gregutt ",Maresh Vineyard Old Vine,Harper Voit 2018 Maresh Vineyard Old Vine Riesling (Dundee Hills),$30, Oregon,94, Willamette Valley,Dundee Hills,Not rated yet [Add Your Review],Riesling,2018,Harper Voit
24,8.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      While the nose is stony and subtle, the palate of this profoundly ripe, rich auslese pulsates with sun-drenched white-peach and honeydew flavors. It's delectably sweet yet gloriously pure in fruit profile and balanced by a crush of lime acidity. Delightful young but powerful enough to mature well through 2035 at least.                      Anna Lee C. Iijima ",Bernkasteler Badstube Auslese,Dr. Heidemanns-Bergweiler 2019 Bernkasteler Badstube Auslese Riesling (Mosel),$40,Mosel,94,,,Not rated yet [Add Your Review],Riesling,2019,Dr. Heidemanns-Bergweiler
25,8.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Light as a feather yet piercing and powerful, this zippy spätlese juxtaposes luminous gooseberry and white-peach flavors against streaks of lime and cut stone. Medium sweet in style, it's an intensely ripe yet breathless, cutting wine that finishes long and pure. It is delicious already but should improve through 2035 and hold further.                      Anna Lee C. Iijima ",Erdener Treppchen Spätlese,Dr. Loosen 2019 Erdener Treppchen Spätlese Riesling (Mosel),$34,Mosel,94,,,Not rated yet [Add Your Review],Riesling,2019,Dr. Loosen
26,13.5%,"Rheingau, Germany",750 ml,White, Germany,7/1/2021,"
                      Salty, smoky notes of crushed earth and clay mingle into bright, sun-kissed peach and grapefruit here. Tasted alongside its sibling bottling, the Kirchenstück Erste Lage Trocken, it's impossible to decide which is better, but the Domdechaney suggests a spicier, smokier intensity that's seductive. A touch of lime pith lingers long on the finish. Ready to drink now but should improve through 2030 and likely hold much longer still.                      Anna Lee C. Iijima ",Hochheim Domdechaney Erste Lage Trocken,Domdechant Werner 2019 Hochheim Domdechaney Erste Lage Trocken Riesling (Rheingau),$43,Rheingau,93,,,Not rated yet [Add Your Review],Riesling,2019,Domdechant Werner
27,13.5%,"Rheingau, Germany",750 ml,White, Germany,7/1/2021,"
                      Pretty notes of spring blossom and sugar cookies introduce this intensely perfumed, floral white. Dry and voluptuously textured in style, it balances luminous, intensely concentrated lemon and white-grapefruit flavors against a steely backbone of acidity. Compared to the producer's flagship Kirchenstück GG, it offers an ease and juiciness that's delightful young but this is also a wine that should drink beautifully through 2030.                      Anna Lee C. Iijima ",Hochheimer Kirchenstück Trocken Erste Lage,Domdechant Werner 2019 Hochheimer Kirchenstück Trocken Erste Lage Riesling (Rheingau),$37,Rheingau,93,,,Not rated yet [Add Your Review],Riesling,2019,Domdechant Werner
28,8.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Seductive notes of petrichor and struck slate introduce this svelte, green-fruited sip. There's just a whisper of sweetness here rounding out electric shocks of lime acidity and a lean, steely finish. It's delicious young but should stay at peak through 2027 at least hold longer still.                      Anna Lee C. Iijima ",Brauneberger Juffer Kabinett,Fritz Haag 2019 Brauneberger Juffer Kabinett Riesling (Mosel),$26,Mosel,93,,,Not rated yet [Add Your Review],Riesling,2019,Fritz Haag
29,10.5%,"Chehalem Mountains, Willamette Valley, Oregon, US",750 ml,White, US,7/1/2021,"
                      Long associated with Chehalem Winery, this old vine site makes a wonderful Riesling. It's finished dry despite the low alcohol, with a mix of both skin and fruit flavors including apple, pear and lemon. A mineral underpinning adds focus and length.                      Paul Gregutt ",Corral Creek Vineyard,Élevée Winegrowers 2017 Corral Creek Vineyard Riesling (Chehalem Mountains),$33, Oregon,93, Willamette Valley,Chehalem Mountains,Not rated yet [Add Your Review],Riesling,2017,Élevée Winegrowers
30,9%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Profoundly ripe flavors of yellow cherry and peach have a smouldering, smoky undertone in this concentrated medium-sweet Riesling. It's a gorgeously ripe, fruity sip struck by sunny lemon and tangerine acidity. Best enjoyed young to maximize its piercing fruit profile but it's structured enough to drink well through 2030.                      Anna Lee C. Iijima ",Cardinal Cusanus Stiftswein Brauneberger Juffer Sonnenuhr Spätlese,Weingut Stiftung St. Nikolaus-Hospital 2019 Cardinal Cusanus Stiftswein Brauneberger Juffer Sonnenuhr Spätlese Riesling (Mosel),$32,Mosel,93,,,Not rated yet [Add Your Review],Riesling,2019,Weingut Stiftung St. Nikolaus-Hospital
31,8.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      A crush of earth and salty minerals introduces this luminous, almost crystalline sip. Just a hint off dry, it offers piercing, sun-drenched flavors of white peach and honeydew against a spine-tingling backbone of lime and lemon. Effortless and thirst quenching, it's an irresistible wine in youth but structured enough to hold beautifully through 2030 at least.                      Anna Lee C. Iijima ",Saarburg Kabinett,Zilliken 2019 Saarburg Kabinett Riesling (Mosel),$28,Mosel,93,,,Not rated yet [Add Your Review],Riesling,2019,Zilliken
32,7.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      This feather-weight auslese surprises from nose to finish with its bold, blossomy perfume and richly concentrated peach and honey palate. While medium sweet and gloriously ripe it's balanced by zingy strikes of lime and lemon acidity as well as a cool, steely tang that lengthens the finish. Lovely in youth but should gain earthen complexities as it ages. It is at peak now through 2035.                      Anna Lee C. Iijima ",Harmonie Auslese,Ulrich Langguth 2018 Harmonie Auslese Riesling (Mosel),$32,Mosel,93,,,Not rated yet [Add Your Review],Riesling,2018,Ulrich Langguth
33,13%,"Rheingau, Germany",750 ml,White, Germany,7/1/2021,"
                      The nose is subtle here, suggesting traces of fresh lemon and blossom, but the palate of this dry, full-bodied white offers juicy, mouthwatering white-peach and grapefruit flavors edged by a crush of stony minerals and a pleasant tug of lime zest. While immediately enjoyable, it's a steely, elegantly structured Riesling that should improve through 2030 and hold longer still.                      Anna Lee C. Iijima ",Kiedrich Turmberg Trocken Erste Lage,Robert Weil 2019 Kiedrich Turmberg Trocken Erste Lage Riesling (Rheingau),$55,Rheingau,93,,,Not rated yet [Add Your Review],Riesling,2019,Robert Weil
34,12.5%,"Rheingau, Germany",750 ml,White, Germany,7/1/2021,"
                      Luminous white peach and cherry blossoms perfume this dry, gorgeously fruity white. While medium bodied in style, it's a lavish, silky Riesling etched by a fine filigree of chalk and slate. Fresh-faced and pristine in fruit, it appeals to a wide audience but it's a remarkably elegant wine that should drink well through 2025 at least.                      Anna Lee C. Iijima ",Kiedricher Trocken,Robert Weil 2019 Kiedricher Trocken Riesling (Rheingau),$38,Rheingau,93,,,Not rated yet [Add Your Review],Riesling,2019,Robert Weil
35,10%,"Rheingau, Germany",750 ml,White, Germany,7/1/2021,"
                      A crush of stony mineral notes accents deep, penetrating tangerine and yellow-cherry flavors in this pure, crystalline spätlese. Medium-sweet but calibrated neatly with a spine-tingling frame of acidity, it's a light-bodied, zippy white that's delicious now but should continue to drink well at peak through 2030 and hold further.                      Anna Lee C. Iijima ",Hochheimer Hölle Spätlese,Domdechant Werner 2019 Hochheimer Hölle Spätlese Riesling (Rheingau),$37,Rheingau,93,,,Not rated yet [Add Your Review],Riesling,2019,Domdechant Werner
36,9%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      This zingy kabinett is such an irresistible lightning bolt of Riesling. While subtle and mineral on the nose, the palate jolts with lime, yellow-peach and tangerine flavors struck by tangs of salt and slate. Light in body yet piercing in style, it finishes long on a murmur of spice and earth. It's hard not to drink this one immediately but it should hold through 2030 as well.                      Anna Lee C. Iijima ",Ürziger Würzgarten Kabinett,Dr. Loosen 2019 Ürziger Würzgarten Kabinett Riesling (Mosel),$28,Mosel,93,,,Not rated yet [Add Your Review],Riesling,2019,Dr. Loosen
37,8%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Sun-drenched yellow-cherry and apricot notes extend from nose to palate in this deeply concentrated yet fresh-fruited spätlese. Zippy and spry, it pulsates with rich, ripe peach and tangerine flavors as well as a smoky, lingering finish. This decadent medium-sweet wine is drinking beautifully now but should hold through 2030.                      Anna Lee C. Iijima ",Wehlener Sonnenuhr Spätlese,Dr. Loosen 2019 Wehlener Sonnenuhr Spätlese Riesling (Mosel),$34,Mosel,93,,,Not rated yet [Add Your Review],Riesling,2019,Dr. Loosen
38,8%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Bold notes of honey and hibiscus nectar sweeten this piercing medium-sweet Riesling. Light as a feather and packed with scintillating yellow-peach and lemon flavors, it's a zesty auslese edged by lingering notes of tea leaf and bee pollen. While tasty already, it's a wine that will likely hit peak from 2022–2037.                      Anna Lee C. Iijima ",Erdener Prälat Auslese,Mönchhof 2017 Erdener Prälat Auslese Riesling (Mosel),$61,Mosel,93,,,Not rated yet [Add Your Review],Riesling,2017,Mönchhof
39,10%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Smoky notes of crushed slate and burnt caramel lend complexity to bristling tangerine and nectarine flavors in this zingy, thirst-quenching kabinett. There's just a kiss of sweetness that hits the midpalate before dissipating into a shock of lemony acidity and a glimmering mineral finish. It's delicious young but structured enough to improve well through 2035.                      Anna Lee C. Iijima ",Piesporter Kabinett,Reinhold Haart 2018 Piesporter Kabinett Riesling (Mosel),$27,Mosel,93,,,Not rated yet [Add Your Review],Riesling,2018,Reinhold Haart
40,12.5%,"Nahe, Germany",750 ml,White, Germany,7/1/2021,"
                      Harvested a week earlier than GG wines and from younger vines on the Felseneck vineyard, the Schiefergestein is a more approachable, fresh-fruited expression of this producer's steely, mineral-focused style. Dry and refreshingly brisk, it offers sunny, pristine grapefruit and honeydew flavors catapulted by racy lime acidity and hints of cut slate. Ready to drink now but should hold through 2028.                      Anna Lee C. Iijima ",Schiefergestein Bockenauer Trocken,Schäfer-Fröhlich 2018 Schiefergestein Bockenauer Trocken Riesling (Nahe),$50,Nahe,93,,,Not rated yet [Add Your Review],Riesling,2018,Schäfer-Fröhlich
41,9%,"Nahe, Germany",750 ml,White, Germany,7/1/2021,"
                      Bold spice, crushed earth and dazzling tangerine, mango and peach penetrate from nose to finish here. Slight in frame yet piercing like a sabre, it's a zesty, intensely concentrated Riesling that finishes on a long, delicately sweet finish. It's rejuvenating in youth but should drink at peak through 2028 and likely hold much further.                      Anna Lee C. Iijima ",Bockenauer Felseneck Kabinett,Schäfer-Fröhlich 2018 Bockenauer Felseneck Kabinett Riesling (Nahe),$45,Nahe,93,,,Not rated yet [Add Your Review],Riesling,2018,Schäfer-Fröhlich
42,13%,"Rheinhessen, Germany",750 ml,White, Germany,7/1/2021,"
                      Porphyr refers to large-grained crystals of igneous rock that penetrate the subsoil of the Grand Cru vineyards Höllberg and Heerkretz from where this stately wine originates. It's an intensely mineral wine that balances zesty lime and grapefruit flavors against a smouldering backdrop of earth. Voluminous on the palate and dry in style, it's an elegant, piercing white that should drink beautifully through at least 2030.                      Anna Lee C. Iijima ",Siefersheim Porphyr Trocken,Wagner-Stempel 2018 Siefersheim Porphyr Trocken Riesling (Rheinhessen),$39,Rheinhessen,93,,,Not rated yet [Add Your Review],Riesling,2018,Wagner-Stempel
43,10%,"Rheingau, Germany",750 ml,White, Germany,7/1/2021,"
                      There's just a hint of lime blossom on the nose but the palate of this vibrant kabinett pulsates with piercing lime and lemon flavors. Semisweet in style yet calibrated neatly by racy acidity and a cooling, mineral edge, it's a stately yet irresistibly quaffable sip best now through 2029.                      Anna Lee C. Iijima ",Kabinett,Robert Weil 2019 Kabinett Riesling (Rheingau),$30,Rheingau,92,,,Not rated yet [Add Your Review],Riesling,2019,Robert Weil
44,8.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Light as a feather but deeply penetrating, this high-spirited kabinett zips and zaps with delicately sweet lime, lemon and white-peach flavors. Dusted by slate and edged by smoke and salt, it's a deeply mineral, sprightly wine that finishes on piercing acidity. Delicious young but should drink at peak through 2027 and hold longer still.                      Anna Lee C. Iijima ",Bernkasteler Badstube Kabinett,Dr. H. Thanisch (Erben Müller-Burggraef) 2019 Bernkasteler Badstube Kabinett Riesling (Mosel),$26,Mosel,92,,,Not rated yet [Add Your Review],Riesling,2019,Dr. H. Thanisch (Erben Müller-Burggraef)
45,12.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Hits of white pepper, smoke and crushed slate lend spicy, earthen nuances to this sleek, slim Riesling. Dry and steely on the palate, the finish is softened by lingering streaks of fresh tangerine and lemon. At peak now through 2030 but should hold longer still.                      Anna Lee C. Iijima ",Single Vineyard Ürziger Würzgarten Dry,Dr. Heidemanns-Bergweiler 2019 Single Vineyard Ürziger Würzgarten Dry Riesling (Mosel),$20,Mosel,92,,,Not rated yet [Add Your Review],Riesling,2019,Dr. Heidemanns-Bergweiler
46,8.5%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      A crush of crystalline minerality and delicate spice mingle into luminous white peach and pineapple here. Intensely ripe yet gorgeously pure in fruit, it's a snappy, spine-tingling style of off-dry Riesling that's irresistible young but likely to maintain peak performance through 2027 and hold longer still.                      Anna Lee C. Iijima ",Wehlener Sonnenuhr Kabinett,Dr. Loosen 2019 Wehlener Sonnenuhr Kabinett Riesling (Mosel),$28,Mosel,92,,,Not rated yet [Add Your Review],Riesling,2019,Dr. Loosen
47,12%,"Mosel, Germany",750 ml,White, Germany,7/1/2021,"
                      Perfumed, sunny notes of mango, guava and honeydew lend tropical flair to this dry but intensely fruity Riesling. It's svelte and steely on the palate yet hedonistic and thirst quenching too, with a finish that's long and intently mineral. It's ready to drink now, but should hold well through 2025.                      Anna Lee C. Iijima ",Solitär Trocken,Raimund Prüm 2019 Solitär Trocken Riesling (Mosel),$14,Mosel,92,,,Not rated yet [Add Your Review],Riesling,2019,Raimund Prüm
