,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
10,13.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      With a few swirls of the glass, this releases alluring scents of fragrant blue flowers, wild berries, pipe tobacco and menthol. Made from the grapes of old vines of Sangiovese sourced from five top estate vineyards, the vibrant, elegant palate features juicy raspberry, Morello cherry, licorice and toasted nuts alongside taut, fine-grained tannins. It's still young and primary, with bright acidity. It needs a few more years to fully develop and will still offer years of pleasure. Drink 2023–2030.                      Kerin O’Keefe ",Testamatta,Bibi Graetz 2018 Testamatta Sangiovese (Toscana),$99, Tuscany,93,Toscana,,Not rated yet [Add Your Review],Sangiovese,2018,Bibi Graetz
11,13.5%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Initially shy, the nose eventually reveals camphor, scorched earth and dark culinary spice before developing a whiff of blue flower. Elegantly structured, the juicy palate features dried cherry, grilled porcini mushroom and star anise framed in tightly knit, close-grained tannins before a rather firm, coffee bean finish.                      Kerin O’Keefe ",Massi del Colombaio Riserva,Colombaio di Cencio 2017 Massi del Colombaio Riserva  (Chianti Classico),$35, Tuscany,92,Chianti Classico,,Not rated yet [Add Your Review],Sangiovese,2017,Colombaio di Cencio
12,14.5%,"Lake County, Lake County, California, US",750 ml,Red, US,7/1/2021,"
                      This layered and attractively dense wine wraps blackberry and black pepper in moderate tannins for an almost chewy texture that begs for a grilled chop or braised shank. Good concentration and a firm structure will help it age well. Best from 2023.                      Jim Gordon ",,Sottomarino 2016 Sangiovese (Lake County),$29, California,92, Lake County,Lake County,Not rated yet [Add Your Review],Sangiovese,2016,Sottomarino
13,13.5%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Underbrush, new leather, wild mint and star anise aromas emerge on this bright Sangiovese. Racy and elegant, the savory, approachable palate doles out mouthfuls of ripe Morello cherry, orange zest, licorice and coffee alongside lithe tannins. Drink through 2025.                      Kerin O’Keefe ",Monticello,Colombaio di Cencio 2018 Monticello  (Chianti Classico),$25, Tuscany,92,Chianti Classico,,Not rated yet [Add Your Review],Sangiovese,2018,Colombaio di Cencio
14,14.5%,"Rosso di Montalcino, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Savory and full-bodied, this has alluring aromas of camphor, leather, pressed rose and ripe woodland berries. It's juicy and structured, offering crushed raspberry, mature wild cherry and dark spice enveloped in taut, tightly knit tannins. This shows some good midterm aging potential. Drink 2022–2027.                      Kerin O’Keefe ",,Il Colle 2017  Rosso di Montalcino,$27, Tuscany,92,Rosso di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2017,Il Colle
15,13.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Made with organically grown Sangiovese and without added sulfites, this certified sustainable wine has intriguing aromas of truffle, leather, cold cuts and ripe black plum. Racy and tangy, the savory palate doles out juicy Marasca cherry, raspberry compote, baking spice and wild herbs framed in lithe tannins and vigorous acidity. It closes on a salty note. Drink through 2024.                      Kerin O’Keefe ",Obvious Rosso,Salcheto 2019 Obvious Rosso Sangiovese (Toscana),$19, Tuscany,91,Toscana,,Not rated yet [Add Your Review],Sangiovese,2019,Salcheto
16,14%,"Chianti Classico, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Aromas of menthol, ground clove and wild berries mingle with a whiff of leather. On the medium-bodied palate, polished, fine-grained tannins accompany dried cherry, vanilla and a hint of truffle. Drink through 2024.                      Kerin O’Keefe ",Vigna Montaperto,Fattoria Carpineta Fontalpino 2017 Vigna Montaperto  (Chianti Classico),$40, Tuscany,91,Chianti Classico,,Not rated yet [Add Your Review],Sangiovese,2017,Fattoria Carpineta Fontalpino
17,14.5%,"Chianti Colli Senesi, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Underbrush, dark-skinned berries and ground clove mingle with a whiff of fragrant purple flowers on this 100% Sangiovese. Tangy and full-bodied, the savory palate doles out succulent black cherry, star anise and a hint of baking spice set against taut, dusty tannins and bright acidity. Drink through 2023.                      Kerin O’Keefe ",,Tenuta Le Calcinaie 2019  Chianti Colli Senesi,$18, Tuscany,90,Chianti Colli Senesi,,Not rated yet [Add Your Review],Sangiovese,2019,Tenuta Le Calcinaie
18,15.2%,"San Antonio Valley, Central Coast, California, US",750 ml,Red, US,7/1/2021,"
                      Pleasant if powerful aromas of cinnamon and clove cigarette show on the spicy nose of this bottling. It lands on the palate on a very rich note that is full of strawberry, balsam, nutmeg and more clove flavors, serving as a ripe and bold style of Sangiovese.                      Matt Kettmann ",Lockwood Valley Vineyard,Pianetta 2018 Lockwood Valley Vineyard Sangiovese (San Antonio Valley),$38, California,90, Central Coast,San Antonio Valley,Not rated yet [Add Your Review],Sangiovese,2018,Pianetta
19,13.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Fragrant, delicate and all about finesse, this offers floral scents of rose and iris, red berries and a whiff of camphor. Linear and racy, the gossamer-like palate presents sour cherry, cranberry and a hint of baking spice accompanied by lithe tannins. Bright acidity keeps it fresh and tangy. Drink through 2028.                      Kerin O’Keefe ",,Nannetti 2016  Brunello di Montalcino,$55, Tuscany,90,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Nannetti
20,13.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Made with 100% Sangiovese, this has aromas of forest floor, camphor, Mediterranean scrub and a hint of hazelnut. Linear and rather light-bodied, the palate suggests dried cherry, blood orange and grilled sage before finishing on a hint of star anise. Taut, fine-grained tannins and bright acidity provide lithe support.                      Kerin O’Keefe ",Sassoalloro,Jacopo Biondi-Santi 2018 Sassoalloro Sangiovese (Toscana),$35, Tuscany,90,Toscana,,Not rated yet [Add Your Review],Sangiovese,2018,Jacopo Biondi-Santi
21,14.5%,"Alta Valle della Greve, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Aromas of ripe plum and oak-driven spice lead the nose along with a whiff of menthol. Reflecting the nose, the enveloping, full-bodied palate offers fleshy black cherry, coconut, licorice and coffee bean while firm, grainy tannins leave an assertive, mouthdrying finish.                      Kerin O’Keefe ",Il Carbonaione,Poggio Scalette 2018 Il Carbonaione Sangiovese (Alta Valle della Greve),$60, Tuscany,90,Alta Valle della Greve,,Not rated yet [Add Your Review],Sangiovese,2018,Poggio Scalette
22,14%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      This Sangiovese opens with aromas of Mediterranean scrub, mocha and violet. The savory palate offers blackberry jam, espresso and clove alongside polished tannins. Drink through 2026.                      Kerin O’Keefe ",Montelodoli,Colombaio di Cencio 2018 Montelodoli Sangiovese (Toscana),$30, Tuscany,90,Toscana,,Not rated yet [Add Your Review],Sangiovese,2018,Colombaio di Cencio
23,13.5%,"Toscana, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      This Sangiovese opens with aromas of red-skinned berries, leather and underbrush. The bright palate offers red cherry, cinnamon and clove alongside velvety tannins. Drink through 2024.                      Kerin O’Keefe ",,Bocelli 2018 Sangiovese (Toscana),$16, Tuscany,89,Toscana,,Not rated yet [Add Your Review],Sangiovese,2018,Bocelli
24,14%,"Chianti Superiore, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Aromas of scorched earth, dark-skinned fruit and cedar emerge from the glass. The straightforward palate offers ripe black cherry, star anise and mocha alongside smooth tannins.                      Kerin O’Keefe ",Filetto,Poggio Nicchiaia 2018 Filetto  (Chianti Superiore),$13, Tuscany,88,Chianti Superiore,,Not rated yet [Add Your Review],Sangiovese,2018,Poggio Nicchiaia
25,12.5%,"Chianti, Tuscany, Italy",750 ml,Red, Italy,7/1/2021,"
                      Moist soil, wild herb, new leather and truffle aromas waft out of the glass. On the simple, racy palate, bright acidity and pliant tannins accompany juicy Marasca cherry and hints of game. Drink soon.                      Kerin O’Keefe ",,Toscolo 2018  Chianti,$10, Tuscany,86,Chianti,,Not rated yet [Add Your Review],Sangiovese,2018,Toscolo
26,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      This gorgeous wine opens with fragrant aromas of violet, wild berry, new leather, tilled earth and spice. Showing the estate's hallmark elegance, structure and precision, the focused, full-bodied palate delivers cherry, crushed raspberry, star anise and tobacco before finishing on a note of black tea. Taut, refined tannins and bright acidity keep it vibrant and balanced. Drink 2024–2046.                      Kerin O’Keefe ",,Le Chiuse 2016  Brunello di Montalcino,$99, Tuscany,100,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Le Chiuse
27,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      This dazzling wine is for Sangiovese purists and fans of extreme finesse. Opening with tantalizing aromas of rose, violet, berry, tilled earth and new leather, it's youthfully intense but already a classic. Focused, structured and radiant, the chiseled palate delivers cherry, raspberry, licorice and crushed mint before a tobacco close. Taut, refined tannins and bright acidity keep it perfectly balanced. Drink 2026–2046.                      Kerin O’Keefe ",Madonna delle Grazie,Il Marroneto 2016 Madonna delle Grazie  (Brunello di Montalcino),$350, Tuscany,100,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Il Marroneto
28,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Earthy aromas of blue flower, rose, underbrush and leather mingle together on this gorgeous, fragrant red. All about finesse and flavor, the medium-bodied palate is absolutely delicious, featuring juicy morello cherry, crushed raspberry, baking spice, star anise and the barest hint of game. It's radiant and beautifully balanced thanks to taut, polished tannins and bright acidity. It's already showing incredibly well but hold for even more complexity. Drink 2022–2036.                      Kerin O’Keefe ",,Le Potazzine 2016  Brunello di Montalcino,$139, Tuscany,99,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Le Potazzine
29,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      This savory stunner has enticing scents of violet, rose and wild berry that gain complexity alongside notes of leather, camphor and sandalwood. The elegantly structured palate is all about precision, featuring juicy cherry, blood orange, star anise and tobacco framed in taut, refined tannins. Bright acidity keeps it energized. Drink 2024–2046.                      Kerin O’Keefe ",,Conti Costanti 2016  Brunello di Montalcino,$119, Tuscany,99,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Conti Costanti
30,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Enticingly fragrant, this opens with heady aromas of rose, violet, new leather, truffle and balsamic whiffs of camphor. Vibrant and focused, the chiseled, elegant palate is all about finesse, delivering bright red cherry, orange zest, licorice and white pepper framed in taut, refined tannins. Bright acidity keeps it superbly balanced and fresh. It's already drinking beautifully but hold for even more complexity. Drink 2024–2036.                      Kerin O’Keefe ",,Fuligni 2016  Brunello di Montalcino,$112, Tuscany,99,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Fuligni
31,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Fragrant, focused and loaded with finesse, this stunner has enticing scents of rose petal, camphor, tilled earth and perfumed berry. Vibrant and savory, the chiseled palate delivers juicy red cherry, pomegranate, star anise and savory mineral framed in taut, refined tannins. Bright acidity keeps it radiant and balanced. Drink 2024–2041.                      Kerin O’Keefe ",,Gianni Brunelli 2016  Brunello di Montalcino,$85, Tuscany,98,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Gianni Brunelli
32,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Perfumed, focused and loaded with energy, this radiant red boasts enticing scents of iris, rose, crushed mint and wild berry. Boasting ethereal elegance as well as intensity and flavor, the chiseled palate has great fruit purity, delivering juicy red cherry, spiced cranberry, star anise and white pepper. Noble tannins and bright acidity provide balance and an ageworthy framework. Drink 2024–2046.                      Kerin O’Keefe ",,Il Marroneto 2016  Brunello di Montalcino,$100, Tuscany,98,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Il Marroneto
33,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Made with vines that average 55 years old, this fragrant, single-vineyard Brunello boasts aromas of violet, menthol, wild berry and spice. Loaded with class and finesse, the delicious, full-bodied palate features Marasca cherry, raspberry compote, blood orange, licorice and a hint of coffee alongside polished, velvety tannins. A salty mineral note lingers on the finish. Drink 2024–2046.                      Kerin O’Keefe ",Vigna del Suolo,Argiano 2016 Vigna del Suolo  (Brunello di Montalcino),$200, Tuscany,98,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Argiano
34,15%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Aromas of red berry, camphor and tobacco meld with rose in this fragrant, full-bodied red. The smooth palate is concentrated yet elegant, featuring raspberry jam, cherry marinated in spirits, licorice and coffee bean alongside a backbone of firm, velvety tannins. Drink 2023–2031.                      Kerin O’Keefe ",Pianrosso,Ciacci Piccolomini d'Aragona 2016 Pianrosso  (Brunello di Montalcino),$100, Tuscany,98,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Ciacci Piccolomini d'Aragona
35,14%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Aromas of ripe dark-skinned fruit, forest floor, rose and wild mint shape the enticing nose. Elegantly structured and full of flavor, the linear, focused palate delivers mature Marasca cherry, blood orange, licorice and tobacco set against a backbone of refined tannins. Drink 2023 though 2035.                      Kerin O’Keefe ",Riserva,Conti Costanti 2015 Riserva  (Brunello di Montalcino),$224, Tuscany,98,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2015,Conti Costanti
36,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Intense aromas of underbrush, wild berry, new leather and pipe tobacco lead the way on this fragrant Brunello. Full bodied and elegantly structured, the savory palate features ripe morello cherry, licorice and truffle before a black-tea finish. Firm, refined tannins and fresh acidity keep balanced and give it an ageworthy structure. Drink 2024–2036.                      Kerin O’Keefe ",,Canalicchio di Sopra 2016  Brunello di Montalcino,$90, Tuscany,97,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Canalicchio di Sopra
37,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Made with organically farmed grapes and fermented with wild yeasts, this delicious wine has balsamic aromas of camphor that mingle with new leather, blue flower and spiced plum. Generous and enveloping, the full-bodied palate is full of flavor and already approachable, doling out dried black cherry, blackberry jam and licorice before a baking-spice close. Drink 2022–2028.                      Kerin O’Keefe ",Riserva,San Polino 2015 Riserva  (Brunello di Montalcino),N/A, Tuscany,97,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2015,San Polino
38,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Focused and loaded with finesse, this opens with enticing aromas of menthol, graphite, rose and forest floor. Full bodied and delicious, the linear, energized palate features ripe Marasca cherry, licorice, mint and vanilla before a coffee-bean finish. Firm, polished tannins and fresh acidity provide support. Drink 2024–2036.                      Kerin O’Keefe ",,Talenti 2016  Brunello di Montalcino,$50, Tuscany,97,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Talenti
39,15%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Red-berry, wild-rose, crushed mint and dark-spice aromas are front and center on this fragrant red. The full-bodied palate is concentrated but also boasts finesse, offering layers of raspberry jam, smooth licorice and tobacco alongside a backbone of enveloping, velvety tannins. You'll also detect the warmth of alcohol but the succulent fruit stands up to it. Drink 2024–2036.                      Kerin O’Keefe ",,Ciacci Piccolomini d'Aragona 2016  Brunello di Montalcino,$75, Tuscany,97,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Ciacci Piccolomini d'Aragona
40,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Made with organically grown Sangiovese and fermented with wild yeasts, this fragrant, earthy red has intense aromas of rose petal, forest floor, new leather, woodland berry and balsamic whiffs of camphor. Full bodied and savory, the palate doles out juicy Marasca cherry, blood orange, licorice and tobacco alongside bright acidity and a backbone of noble tannins. It's still youthfully austere, with great aging potential. Drink 2026–2046.                      Kerin O’Keefe ",,San Polino 2016  Brunello di Montalcino,$70, Tuscany,97,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,San Polino
41,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Red berry, violet and menthol aromas fill the glass alongside a whiff of underbrush in this full-bodied red. The tightly wound palate offers Marasca cherry, licorice, tobacco and a hint of game set against a backbone of assertive, fine-grained tannins. Flashes of bright acidity keep it balanced. Drink 2024–2036.                      Kerin O’Keefe ",Pertimali,Livio Sassetti 2016 Pertimali  (Brunello di Montalcino),$90, Tuscany,97,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Livio Sassetti
42,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Rose, forest berry, underbrush and new leather are some of the aromas you'll find on this full-bodied red. From one of Montalcino's greatest vineyard sites, the firmly structured, elegant palate is also delicious, boasting ripe black cherry, raspberry compote, tobacco and licorice set against taut, fine-grained tannins. It's well balanced, with bright acidity. Drink 2024–2036.                      Kerin O’Keefe ",Montosoli,Altesino 2016 Montosoli  (Brunello di Montalcino),$120, Tuscany,97,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Altesino
43,15%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Fragrant, full bodied and refined, this opens with aromas of new leather vanilla, baked plum and camphor. The palate shows an enviable combination of structure, finesse and length, doling out raspberry jam, ripe black cherry, vanilla and licorice enveloped in firm, refined tannins.                      Kerin O’Keefe ",Vigna di Pianrosso Santa Caterina d'Oro Riserva,Ciacci Piccolomini d'Aragona 2015 Vigna di Pianrosso Santa Caterina d'Oro Riserva  (Brunello di Montalcino),$150, Tuscany,97,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2015,Ciacci Piccolomini d'Aragona
44,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Underbrush, ripe red-fruit, sandalwood and menthol aromas all come together in the glass on this gorgeous wine. Full bodied and delicious, it boasts a weightless concentration, delivering ripe black cherry, vanilla and licorice before a tobacco finish. Firm, refined tannins provide support while fresh acidity keeps it balanced. Drink 2025–2035.                      Kerin O’Keefe ",Riserva,Gianni Brunelli 2015 Riserva  (Brunello di Montalcino),$130, Tuscany,97,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2015,Gianni Brunelli
45,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      From one of Montalcino's little-known gems of an estate, this radiant, savory red opens with enticing aromas of woodland berry, rose, new leather and camphor. It savory and supremely elegant, delivering juicy Marasca cherry, strawberry compote, star anise and baking spice framed in taut, polished tannins. Drink 2024–2036.                      Kerin O’Keefe ",,Armilla 2016  Brunello di Montalcino,$70, Tuscany,96,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Armilla
46,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      The newest addition to Banfi's Brunello lineup, this single-vineyard offering boasts firm structure, finesse and radiance. Aged in large French casks, it opens with enticing aromas of blue flower, menthol, forest floor and star anise. On the full-bodied palate, tightly wound, fine-grained tannins accompany juicy Marasca cherry, blood orange, licorice and a hint of espresso while fresh acidity keeps it balanced. Still young and primary, it shows great aging potential and needs time to fully develop. Drink 2026–2041.                      Kerin O’Keefe ",Vigna Marrucheto,Banfi 2016 Vigna Marrucheto  (Brunello di Montalcino),$130, Tuscany,96,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Banfi
47,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Inviting aromas of ripe wild berry, baking spice and Mediterranean herb are front and center along with a whiff of blue flower. Full bodied and vibrant, the savory palate features ripe Marasca cherry, star anise and nutmeg framed in noble tannins. Bright acidity provides freshness and balance. Give this time to fully develop and you'll be rewarded. Drink 2026–2046.                      Kerin O’Keefe ",,Lisini 2016  Brunello di Montalcino,$86, Tuscany,96,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Lisini
48,14.5%,"Brunello di Montalcino, Tuscany, Italy",750 ml,Red, Italy,5/1/2021,"
                      Inviting aromas of ripe wild berry, baking spice and Mediterranean herb are front and center along with a whiff of blue flower. Full bodied and vibrant, the savory palate features ripe Marasca cherry, star anise and nutmeg framed in noble tannins. Bright acidity provides freshness and balance. Give this time to fully develop and you'll be rewarded. Drink 2026–2046.                      Kerin O’Keefe ",,Lisini 2016  Brunello di Montalcino,$86, Tuscany,96,Brunello di Montalcino,,Not rated yet [Add Your Review],Sangiovese,2016,Lisini
